Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
8,600	0,42	0,13	-0,44
8,620	0,42	0,12	-0,21
8,640	0,42	0,12	-0,20
8,660	0,42	0,11	-0,44
8,680	0,43	0,10	-0,32
8,700	0,43	0,10	-0,43
8,720	0,43	0,09	-0,44
8,740	0,43	0,08	-0,32
8,760	0,43	0,07	-0,44
8,780	0,43	0,06	-0,32
8,800	0,44	0,06	-0,42
8,820	0,44	0,05	-0,54
8,840	0,44	0,04	-0,44
8,860	0,44	0,03	-0,32
8,880	0,44	0,03	-0,31
8,900	0,44	0,02	-0,54
8,920	0,44	0,00	-0,54
8,940	0,44	0,00	-0,43
8,960	0,44	-0,01	-0,43
8,980	0,44	-0,02	-0,43
9,000	0,44	-0,03	-0,44
9,020	0,44	-0,04	-0,32
9,040	0,44	-0,04	-0,31
9,060	0,44	-0,05	-0,54
9,080	0,44	-0,06	-0,55
9,100	0,43	-0,07	-0,33
9,120	0,43	-0,08	-0,21
9,140	0,43	-0,08	-0,32
9,160	0,43	-0,09	-0,43
9,180	0,43	-0,10	-0,44
9,200	0,43	-0,11	-0,33
9,220	0,42	-0,11	-0,21
9,240	0,42	-0,12	-0,32
9,260	0,42	-0,12	-0,34
9,280	0,42	-0,13	-0,10
9,300	0,41	-0,13	-0,21
9,320	0,41	-0,14	-0,34
9,340	0,41	-0,14	-0,10
9,360	0,40	-0,14	-0,21
9,380	0,40	-0,15	-0,34
9,400	0,40	-0,15	-0,11
9,420	0,40	-0,15	0,01
9,440	0,39	-0,15	-0,11
9,460	0,39	-0,16	-0,11
9,480	0,39	-0,16	0,01
9,500	0,38	-0,16	-0,11
9,520	0,38	-0,16	-0,12
9,540	0,38	-0,16	0,11
9,560	0,37	-0,16	0,11
9,580	0,37	-0,16	4,57E-13
9,600	0,37	-0,16	4,57E-13
9,620	0,36	-0,16	-0,01
9,640	0,36	-0,16	0,21
9,660	0,36	-0,15	0,33
9,680	0,35	-0,15	0,11
9,700	0,35	-0,15	0,10
9,720	0,35	-0,14	0,33
9,740	0,35	-0,13	0,22
9,760	0,34	-0,13	0,10
9,780	0,34	-0,13	0,33
9,800	0,34	-0,12	0,22
9,820	0,34	-0,12	0,10
9,840	0,33	-0,12	0,32
9,860	0,33	-0,11	0,43
9,880	0,33	-0,10	0,43
9,900	0,33	-0,09	0,44
9,920	0,33	-0,08	0,32
9,940	0,32	-0,08	0,32
9,960	0,32	-0,07	0,44
9,980	0,32	-0,06	0,22
10,000	0,32	-0,06	0,20
10,020	0,32	-0,05	0,54
10,040	0,32	-0,04	0,44
10,060	0,32	-0,03	0,32
10,080	0,32	-0,03	0,43
10,100	0,32	-0,02	0,43
10,120	0,32	-0,01	0,54
10,140	0,32	0,00	0,43
10,160	0,32	0,01	0,32
10,180	0,32	0,02	0,43
10,200	0,32	0,03	0,32
10,220	0,32	0,03	0,32
10,240	0,32	0,04	0,43
10,260	0,32	0,05	0,43
10,280	0,32	0,06	0,32
10,300	0,32	0,06	0,32
10,320	0,32	0,07	0,43
10,340	0,32	0,08	0,32
10,360	0,33	0,08	0,32
10,380	0,33	0,09	0,43
10,400	0,33	0,10	0,33
10,420	0,33	0,10	0,21
10,440	0,33	0,11	0,21
10,460	0,34	0,11	0,21
10,480	0,34	0,12	0,21
10,500	0,34	0,12	0,21
10,520	0,34	0,12	0,21
10,540	0,34	0,13	0,21
10,560	0,35	0,13	0,22
10,580	0,35	0,14	0,11
10,600	0,35	0,14	0,10
10,620	0,36	0,14	0,22
10,640	0,36	0,15	0,11
10,660	0,36	0,15	1,28E-13
10,680	0,36	0,15	1,97E-13
10,700	0,37	0,15	3,47E-14
10,720	0,37	0,15	-1,62E-13
10,740	0,37	0,15	-1,97E-13
10,760	0,38	0,15	1,28E-13
10,780	0,38	0,15	1,97E-13
10,800	0,38	0,15	0,01
10,820	0,38	0,15	-0,10
10,840	0,39	0,14	-0,22
10,860	0,39	0,14	-0,11
10,880	0,39	0,14	-0,10
10,900	0,40	0,13	-0,21
10,920	0,40	0,13	-0,21
10,940	0,40	0,13	-0,33
10,960	0,40	0,12	-0,23
10,980	0,41	0,12	0,01
11,000	0,41	0,12	-0,21
11,020	0,41	0,11	-0,33
11,040	0,41	0,10	-0,21
11,060	0,41	0,10	-0,32
11,080	0,42	0,09	-0,33
11,100	0,42	0,09	-0,21
11,120	0,42	0,08	-0,32
11,140	0,42	0,07	-0,43
11,160	0,42	0,07	-0,44
11,180	0,42	0,06	-0,33
11,200	0,43	0,05	-0,21
11,220	0,43	0,05	-0,32
11,240	0,43	0,04	-0,32
11,260	0,43	0,03	-0,31
11,280	0,43	0,03	-0,54
11,300	0,43	0,01	-0,44
11,320	0,43	0,01	-0,21
11,340	0,43	0,00	-0,32
11,360	0,43	0,00	-0,44
11,380	0,43	-0,01	-0,33
11,400	0,43	-0,02	-0,20
11,420	0,43	-0,02	-0,42
11,440	0,43	-0,03	-0,55
11,460	0,43	-0,04	-0,33
11,480	0,43	-0,05	-0,21
11,500	0,43	-0,05	-0,32
11,520	0,42	-0,06	-0,33
11,540	0,42	-0,06	-0,20
11,560	0,42	-0,07	-0,43
11,580	0,42	-0,08	-0,45
11,600	0,42	-0,09	-0,10
11,620	0,42	-0,09	-0,21
11,640	0,41	-0,09	-0,33
11,660	0,41	-0,10	-0,22
11,680	0,41	-0,10	-0,22
11,700	0,41	-0,11	-0,11
11,720	0,41	-0,11	-0,10
11,740	0,40	-0,11	-0,22
11,760	0,40	-0,12	-0,22
11,780	0,40	-0,12	-0,22
11,800	0,40	-0,12	-0,22
11,820	0,39	-0,13	-0,11
11,840	0,39	-0,13	0,01
11,860	0,39	-0,13	-0,11
11,880	0,39	-0,13	-0,11
11,900	0,38	-0,13	7,84E-14
11,920	0,38	-0,13	-0,01
11,940	0,38	-0,13	0,11
11,960	0,38	-0,13	0,01
11,980	0,37	-0,13	-0,12
12,000	0,37	-0,13	0,11
12,020	0,37	-0,13	0,11
12,040	0,37	-0,13	-0,01
12,060	0,36	-0,13	0,10
12,080	0,36	-0,12	0,22
12,100	0,36	-0,12	0,11
12,120	0,36	-0,12	0,10
12,140	0,35	-0,12	0,22
12,160	0,35	-0,11	0,21
12,180	0,35	-0,11	0,33
12,200	0,35	-0,10	0,22
12,220	0,34	-0,10	0,10
12,240	0,34	-0,09	0,22
12,260	0,34	-0,09	0,22
12,280	0,34	-0,09	0,22
12,300	0,34	-0,08	0,21
12,320	0,34	-0,08	0,32
12,340	0,33	-0,07	0,32
12,360	0,33	-0,06	0,32
12,380	0,33	-0,06	0,44
12,400	0,33	-0,05	0,33
12,420	0,33	-0,04	0,21
12,440	0,33	-0,04	0,32
12,460	0,33	-0,03	0,44
12,480	0,33	-0,02	0,33
12,500	0,33	-0,02	0,22
12,520	0,33	-0,01	0,21
12,540	0,33	-0,01	0,32
12,560	0,33	-4,09E-4	0,44
12,580	0,33	0,01	0,32
12,600	0,33	0,01	0,32
12,620	0,33	0,02	0,44
12,640	0,33	0,03	0,33
12,660	0,33	0,03	0,21
12,680	0,33	0,04	0,32
12,700	0,33	0,05	0,33
12,720	0,33	0,05	0,21
12,740	0,33	0,06	0,21
12,760	0,33	0,06	0,21
12,780	0,33	0,06	0,32
12,800	0,34	0,07	0,44
12,820	0,34	0,08	0,33
12,840	0,34	0,09	0,11
12,860	0,34	0,09	0,10
12,880	0,34	0,09	0,21
12,900	0,34	0,09	0,21
12,920	0,35	0,10	0,22
12,940	0,35	0,10	0,11
12,960	0,35	0,10	0,11
12,980	0,35	0,11	0,11
13,000	0,36	0,11	0,10
13,020	0,36	0,11	0,22
13,040	0,36	0,12	0,11
13,060	0,36	0,12	1,29E-13
13,080	0,36	0,12	-0,01
13,100	0,37	0,12	0,11
13,120	0,37	0,12	0,01
13,140	0,37	0,12	-0,12
13,160	0,37	0,12	0,11
13,180	0,38	0,12	0,01
13,200	0,38	0,12	-0,22
13,220	0,38	0,11	-0,11
13,240	0,38	0,11	-3,47E-14
13,260	0,38	0,11	-8,95E-14
13,280	0,39	0,11	0,01
13,300	0,39	0,11	-0,10
13,320	0,39	0,11	-0,21
13,340	0,39	0,10	-0,21
13,360	0,40	0,10	-0,22
13,380	0,40	0,09	-0,10
13,400	0,40	0,10	-0,21
13,420	0,40	0,09	-0,33
13,440	0,40	0,08	-0,10
13,460	0,40	0,08	-0,21
13,480	0,41	0,07	-0,34
13,500	0,41	0,07	-0,11
13,520	0,41	0,07	-0,09
13,540	0,41	0,07	-0,32
13,560	0,41	0,06	-0,33
13,580	0,41	0,05	-0,21
13,600	0,41	0,05	-0,32
13,620	0,41	0,04	-0,33
13,640	0,42	0,03	-0,21
13,660	0,42	0,03	-0,32
13,680	0,42	0,02	-0,33
13,700	0,42	0,02	-0,21
13,720	0,42	0,01	-0,21
13,740	0,42	0,01	-0,32
13,760	0,42	2,61E-4	-0,33
13,780	0,42	0,00	-0,21
13,800	0,42	-0,01	-0,32
13,820	0,42	-0,02	-0,33
13,840	0,42	-0,02	-0,22
13,860	0,42	-0,03	-0,21
13,880	0,42	-0,03	-0,32
13,900	0,42	-0,04	-0,33
13,920	0,41	-0,04	-0,22
13,940	0,41	-0,05	-0,22
13,960	0,41	-0,05	-0,22
13,980	0,41	-0,06	-0,22
14,000	0,41	-0,06	-0,22
14,020	0,41	-0,06	-0,22
14,040	0,41	-0,07	-0,22
14,060	0,41	-0,07	-0,22
14,080	0,40	-0,08	-0,11
14,100	0,40	-0,08	-0,10
14,120	0,40	-0,08	-0,22
14,140	0,40	-0,09	-0,22
14,160	0,40	-0,09	-0,22
14,180	0,40	-0,09	-0,11
14,200	0,39	-0,09	0,01
14,220	0,39	-0,09	-0,11
14,240	0,39	-0,10	-0,11
14,260	0,39	-0,10	0,01
14,280	0,39	-0,10	-0,11
14,300	0,38	-0,10	-0,12
14,320	0,38	-0,10	0,11
14,340	0,38	-0,10	0,12
14,360	0,38	-0,10	-0,11
14,380	0,38	-0,10	-0,12
14,400	0,37	-0,10	0,11
14,420	0,37	-0,10	0,11
14,440	0,37	-0,10	-0,01
14,460	0,37	-0,10	0,11
14,480	0,37	-0,09	0,11
14,500	0,36	-0,09	-0,01
14,520	0,36	-0,09	0,10
14,540	0,36	-0,09	0,22
14,560	0,36	-0,09	0,11
14,580	0,36	-0,09	0,10
14,600	0,36	-0,08	0,22
14,620	0,35	-0,08	0,11
14,640	0,35	-0,08	0,10
14,660	0,35	-0,07	0,33
14,680	0,35	-0,06	0,22
14,700	0,35	-0,06	0,10
14,720	0,35	-0,06	0,22
14,740	0,35	-0,06	0,22
14,760	0,34	-0,05	0,22
14,780	0,34	-0,05	0,21
14,800	0,34	-0,04	0,32
14,820	0,34	-0,03	0,33
14,840	0,34	-0,03	0,22
14,860	0,34	-0,03	0,11
14,880	0,34	-0,03	0,10
14,900	0,34	-0,02	0,32
14,920	0,34	-0,01	0,33
14,940	0,34	-0,01	0,22
14,960	0,34	0,00	0,21
14,980	0,34	-4,24E-4	0,32
15,000	0,34	0,01	0,33
15,020	0,34	0,01	0,21
15,040	0,34	0,02	0,21
15,060	0,34	0,02	0,21
15,080	0,34	0,03	0,22
15,100	0,34	0,03	0,10
15,120	0,34	0,03	0,21
15,140	0,34	0,04	0,33
15,160	0,34	0,04	0,21
15,180	0,34	0,05	0,22
15,200	0,35	0,05	0,11
15,220	0,35	0,05	0,10
15,240	0,35	0,06	0,33
15,260	0,35	0,06	0,22
15,280	0,35	0,06	0,10
15,300	0,35	0,07	0,23
15,320	0,35	0,07	-8,57E-5
15,340	0,35	0,07	-0,01
15,360	0,36	0,07	0,22
15,380	0,36	0,08	0,11
15,400	0,36	0,08	0,11
15,420	0,36	0,08	0,11
15,440	0,36	0,08	-0,01
15,460	0,36	0,08	0,11
15,480	0,36	0,09	0,11
15,500	0,37	0,09	0,00
15,520	0,37	0,09	-9,54E-14
15,540	0,37	0,09	9,54E-14
15,560	0,37	0,09	1,30E-13
15,580	0,37	0,09	0,01
15,600	0,38	0,09	-0,11
15,620	0,38	0,08	-0,12
15,640	0,38	0,08	0,11
15,660	0,38	0,09	0,01
15,680	0,38	0,08	-0,22
15,700	0,38	0,08	-0,11
15,720	0,39	0,08	8,60E-14
15,740	0,39	0,08	0,01
15,760	0,39	0,08	-0,10
