Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
199,120	0,29	-0,11	0,32
199,140	0,28	-0,11	0,43
199,160	0,28	-0,09	0,54
199,180	0,28	-0,09	0,43
199,200	0,28	-0,08	0,54
199,220	0,28	-0,06	0,54
199,240	0,28	-0,06	0,43
199,260	0,27	-0,05	0,43
199,280	0,27	-0,04	0,43
199,300	0,27	-0,03	0,54
199,320	0,27	-0,02	0,54
199,340	0,27	-0,01	0,43
199,360	0,27	-5,10E-4	0,53
199,380	0,27	0,01	0,65
199,400	0,27	0,03	0,54
199,420	0,27	0,03	0,43
199,440	0,27	0,04	0,43
199,460	0,27	0,05	0,43
199,480	0,28	0,06	0,54
199,500	0,28	0,07	0,54
199,520	0,28	0,08	0,43
199,540	0,28	0,09	0,43
199,560	0,28	0,10	0,43
199,580	0,28	0,11	0,54
199,600	0,29	0,12	0,44
199,620	0,29	0,12	0,21
199,640	0,29	0,13	0,43
199,660	0,29	0,14	0,43
199,680	0,30	0,15	0,32
199,700	0,30	0,15	0,33
199,720	0,30	0,16	0,21
199,740	0,31	0,16	0,33
199,760	0,31	0,17	0,22
199,780	0,31	0,17	0,10
199,800	0,32	0,18	0,32
199,820	0,32	0,18	0,33
199,840	0,32	0,19	0,11
199,860	0,33	0,19	-0,01
199,880	0,33	0,19	0,11
199,900	0,34	0,19	0,11
199,920	0,34	0,19	-0,01
199,940	0,34	0,19	0,11
199,960	0,35	0,20	0,12
199,980	0,35	0,20	-0,11
200,000	0,36	0,19	-0,11
200,020	0,36	0,19	0,01
200,040	0,36	0,19	-0,10
200,060	0,37	0,19	-0,21
200,080	0,37	0,19	-0,22
200,100	0,37	0,18	-0,11
200,120	0,38	0,18	-0,10
200,140	0,38	0,18	-0,21
200,160	0,38	0,17	-0,21
200,180	0,39	0,17	-0,32
200,200	0,39	0,16	-0,32
200,220	0,39	0,16	-0,32
200,240	0,40	0,15	-0,44
200,260	0,40	0,14	-0,32
200,280	0,40	0,13	-0,32
200,300	0,41	0,13	-0,43
200,320	0,41	0,12	-0,44
200,340	0,41	0,11	-0,32
200,360	0,41	0,10	-0,32
200,380	0,41	0,10	-0,43
200,400	0,42	0,09	-0,42
200,420	0,42	0,08	-0,54
200,440	0,42	0,07	-0,54
200,460	0,42	0,06	-0,43
200,480	0,42	0,05	-0,43
200,500	0,42	0,04	-0,42
200,520	0,42	0,03	-0,53
200,540	0,42	0,02	-0,66
200,560	0,42	0,00	-0,44
200,580	0,42	5,30E-4	-0,30
200,600	0,42	-0,01	-0,65
200,620	0,42	-0,03	-0,66
200,640	0,42	-0,03	-0,32
200,660	0,42	-0,04	-0,42
200,680	0,42	-0,05	-0,66
200,700	0,42	-0,06	-0,44
200,720	0,42	-0,07	-0,31
200,740	0,42	-0,08	-0,54
200,760	0,42	-0,09	-0,55
200,780	0,41	-0,10	-0,32
200,800	0,41	-0,10	-0,31
200,820	0,41	-0,11	-0,54
200,840	0,41	-0,12	-0,44
200,860	0,40	-0,13	-0,21
200,880	0,40	-0,13	-0,32
200,900	0,40	-0,14	-0,44
200,920	0,40	-0,15	-0,32
200,940	0,39	-0,15	-0,32
200,960	0,39	-0,16	-0,33
200,980	0,39	-0,17	-0,22
201,000	0,38	-0,17	-0,22
201,020	0,38	-0,18	-0,22
201,040	0,38	-0,18	-0,22
201,060	0,37	-0,19	-0,11
201,080	0,37	-0,18	-0,10
201,100	0,37	-0,19	-0,22
201,120	0,36	-0,19	-0,11
201,140	0,36	-0,19	0,01
201,160	0,35	-0,19	-0,11
201,180	0,35	-0,20	-0,01
201,200	0,35	-0,19	0,11
201,220	0,34	-0,19	-0,01
201,240	0,34	-0,19	0,11
201,260	0,33	-0,19	0,11
201,280	0,33	-0,19	-0,01
201,300	0,33	-0,19	0,10
201,320	0,32	-0,19	0,22
201,340	0,32	-0,18	0,22
201,360	0,32	-0,18	0,22
201,380	0,31	-0,17	0,21
201,400	0,31	-0,17	0,32
201,420	0,31	-0,16	0,33
201,440	0,30	-0,16	0,21
201,460	0,30	-0,15	0,32
201,480	0,30	-0,14	0,44
201,500	0,29	-0,13	0,33
201,520	0,29	-0,13	0,21
201,540	0,29	-0,13	0,43
201,560	0,29	-0,11	0,54
201,580	0,28	-0,10	0,43
201,600	0,28	-0,09	0,43
201,620	0,28	-0,09	0,43
201,640	0,28	-0,08	0,43
201,660	0,28	-0,07	0,43
201,680	0,28	-0,06	0,54
201,700	0,27	-0,05	0,54
201,720	0,27	-0,04	0,43
201,740	0,27	-0,03	0,53
201,760	0,27	-0,02	0,65
201,780	0,27	0,00	0,43
201,800	0,27	-3,41E-4	0,31
201,820	0,27	0,01	0,53
201,840	0,27	0,02	0,65
201,860	0,27	0,03	0,54
201,880	0,27	0,04	0,43
201,900	0,28	0,05	0,43
201,920	0,28	0,06	0,43
201,940	0,28	0,07	0,54
201,960	0,28	0,08	0,54
201,980	0,28	0,09	0,43
202,000	0,28	0,10	0,43
202,020	0,28	0,11	0,32
202,040	0,29	0,11	0,31
202,060	0,29	0,12	0,54
202,080	0,29	0,13	0,43
202,100	0,29	0,14	0,32
202,120	0,30	0,15	0,33
202,140	0,30	0,15	0,21
202,160	0,30	0,15	0,32
202,180	0,31	0,16	0,32
202,200	0,31	0,17	0,32
202,220	0,31	0,18	0,33
202,240	0,32	0,18	0,11
202,260	0,32	0,18	-0,01
202,280	0,32	0,18	0,10
202,300	0,33	0,18	0,21
202,320	0,33	0,19	0,22
202,340	0,34	0,19	0,11
202,360	0,34	0,19	-0,01
202,380	0,34	0,19	0,11
202,400	0,35	0,20	0,01
202,420	0,35	0,19	-0,11
202,440	0,35	0,19	0,01
202,460	0,36	0,19	-0,11
202,480	0,36	0,19	-0,11
202,500	0,37	0,19	-0,10
202,520	0,37	0,19	-0,21
202,540	0,37	0,18	-0,21
202,560	0,38	0,18	-0,22
202,580	0,38	0,17	-0,11
202,600	0,38	0,17	-0,10
202,620	0,39	0,17	-0,32
202,640	0,39	0,16	-0,32
202,660	0,39	0,16	-0,32
202,680	0,40	0,15	-0,44
202,700	0,40	0,14	-0,32
202,720	0,40	0,13	-0,32
202,740	0,41	0,13	-0,44
202,760	0,41	0,12	-0,32
202,780	0,41	0,11	-0,31
202,800	0,41	0,10	-0,54
202,820	0,41	0,09	-0,44
202,840	0,42	0,09	-0,32
202,860	0,42	0,08	-0,43
202,880	0,42	0,07	-0,42
202,900	0,42	0,06	-0,64
202,920	0,42	0,04	-0,66
202,940	0,42	0,03	-0,32
202,960	0,42	0,03	-0,31
202,980	0,42	0,02	-0,53
203,000	0,42	0,01	-0,66
203,020	0,42	0,00	-0,43
203,040	0,42	-0,01	-0,42
203,060	0,42	-0,02	-0,66
203,080	0,42	-0,03	-0,44
203,100	0,42	-0,04	-0,31
203,120	0,42	-0,05	-0,54
203,140	0,42	-0,06	-0,54
203,160	0,42	-0,07	-0,43
203,180	0,42	-0,08	-0,43
203,200	0,42	-0,09	-0,42
203,220	0,41	-0,09	-0,54
203,240	0,41	-0,11	-0,44
203,260	0,41	-0,11	-0,21
203,280	0,41	-0,12	-0,32
203,300	0,40	-0,12	-0,43
203,320	0,40	-0,13	-0,43
203,340	0,40	-0,14	-0,44
203,360	0,40	-0,15	-0,33
203,380	0,39	-0,15	-0,21
203,400	0,39	-0,16	-0,32
203,420	0,39	-0,17	-0,33
203,440	0,38	-0,17	-0,11
203,460	0,38	-0,17	-0,10
203,480	0,38	-0,18	-0,22
203,500	0,37	-0,18	-0,22
203,520	0,37	-0,18	-0,22
203,540	0,37	-0,19	-0,11
203,560	0,36	-0,19	-0,11
203,580	0,36	-0,19	-0,11
203,600	0,35	-0,19	-3,40E-12
203,620	0,35	-0,19	-0,01
203,640	0,35	-0,19	0,11
203,660	0,34	-0,19	0,11
203,680	0,34	-0,19	-3,26E-12
203,700	0,34	-0,19	-0,01
203,720	0,33	-0,19	0,10
203,740	0,33	-0,19	0,22
203,760	0,32	-0,18	0,11
203,780	0,32	-0,18	0,10
203,800	0,32	-0,18	0,22
203,820	0,31	-0,17	0,21
203,840	0,31	-0,17	0,32
203,860	0,31	-0,16	0,33
203,880	0,30	-0,16	0,21
203,900	0,30	-0,15	0,32
203,920	0,30	-0,14	0,43
203,940	0,29	-0,13	0,44
203,960	0,29	-0,12	0,32
203,980	0,29	-0,12	0,32
204,000	0,29	-0,11	0,43
204,020	0,29	-0,10	0,32
204,040	0,28	-0,10	0,43
204,060	0,28	-0,09	0,54
204,080	0,28	-0,08	0,43
204,100	0,28	-0,07	0,54
204,120	0,28	-0,06	0,54
204,140	0,28	-0,05	0,43
204,160	0,28	-0,04	0,43
204,180	0,27	-0,03	0,43
204,200	0,27	-0,02	0,54
204,220	0,27	-0,01	0,54
204,240	0,27	-3,42E-4	0,43
204,260	0,27	0,01	0,54
204,280	0,27	0,02	0,54
204,300	0,27	0,03	0,43
204,320	0,27	0,04	0,54
204,340	0,28	0,05	0,54
204,360	0,28	0,06	0,43
204,380	0,28	0,07	0,43
204,400	0,28	0,08	0,43
204,420	0,28	0,09	0,54
204,440	0,28	0,10	0,43
204,460	0,29	0,10	0,32
204,480	0,29	0,11	0,43
204,500	0,29	0,12	0,43
204,520	0,29	0,13	0,43
204,540	0,29	0,14	0,33
204,560	0,30	0,14	0,21
204,580	0,30	0,15	0,32
204,600	0,30	0,15	0,44
204,620	0,31	0,16	0,22
204,640	0,31	0,16	0,10
204,660	0,31	0,17	0,32
204,680	0,32	0,18	0,33
204,700	0,32	0,18	0,11
204,720	0,32	0,18	0,10
204,740	0,33	0,18	0,22
204,760	0,33	0,19	0,11
204,780	0,34	0,19	6,68E-12
204,800	0,34	0,19	6,65E-12
204,820	0,34	0,19	-0,01
204,840	0,35	0,19	0,11
204,860	0,35	0,19	0,12
204,880	0,35	0,19	-0,11
204,900	0,36	0,19	-0,11
204,920	0,36	0,19	-0,10
204,940	0,37	0,19	-0,22
204,960	0,37	0,18	-0,11
204,980	0,37	0,18	-0,10
205,000	0,38	0,18	-0,22
205,020	0,38	0,17	-0,10
205,040	0,38	0,17	-0,20
205,060	0,39	0,16	-0,44
205,080	0,39	0,15	-0,22
205,100	0,39	0,15	-0,09
205,120	0,40	0,15	-0,42
205,140	0,40	0,14	-0,55
205,160	0,40	0,13	-0,32
205,180	0,40	0,13	-0,32
205,200	0,41	0,12	-0,43
205,220	0,41	0,11	-0,44
205,240	0,41	0,10	-0,32
205,260	0,41	0,10	-0,31
205,280	0,41	0,09	-0,54
205,300	0,42	0,07	-0,44
205,320	0,42	0,07	-0,31
205,340	0,42	0,06	-0,54
205,360	0,42	0,05	-0,54
205,380	0,42	0,04	-0,54
205,400	0,42	0,03	-0,55
205,420	0,42	0,02	-0,32
205,440	0,42	0,01	-0,42
205,460	0,42	5,28E-4	-0,54
205,480	0,42	-0,01	-0,42
205,500	0,42	-0,02	-0,54
205,520	0,42	-0,03	-0,54
205,540	0,42	-0,04	-0,54
205,560	0,42	-0,05	-0,55
205,580	0,42	-0,06	-0,32
205,600	0,42	-0,06	-0,31
205,620	0,42	-0,07	-0,54
205,640	0,41	-0,09	-0,55
205,660	0,41	-0,09	-0,32
205,680	0,41	-0,10	-0,32
205,700	0,41	-0,11	-0,43
205,720	0,41	-0,12	-0,44
205,740	0,40	-0,12	-0,32
205,760	0,40	-0,13	-0,32
205,780	0,40	-0,14	-0,44
205,800	0,40	-0,15	-0,32
205,820	0,39	-0,15	-0,32
205,840	0,39	-0,16	-0,33
205,860	0,39	-0,16	-0,22
205,880	0,38	-0,17	-0,22
205,900	0,38	-0,17	-0,22
205,920	0,38	-0,18	-0,11
205,940	0,37	-0,18	-0,10
205,960	0,37	-0,18	-0,33
205,980	0,37	-0,19	-0,12
206,000	0,36	-0,19	0,12
206,020	0,36	-0,18	-0,11
206,040	0,35	-0,19	-0,11
206,060	0,35	-0,19	-0,11
206,080	0,35	-0,19	-0,12
206,100	0,34	-0,19	0,22
206,120	0,34	-0,19	0,23
206,140	0,34	-0,18	-0,01
206,160	0,33	-0,19	0,11
206,180	0,33	-0,18	0,11
206,200	0,32	-0,18	0,10
206,220	0,32	-0,18	0,22
206,240	0,32	-0,17	0,10
206,260	0,31	-0,17	0,21
206,280	0,31	-0,16	0,44
206,300	0,31	-0,15	0,22
206,320	0,30	-0,16	0,10
206,340	0,30	-0,15	0,32
206,360	0,30	-0,14	0,43
206,380	0,30	-0,13	0,43
206,400	0,29	-0,13	0,43
206,420	0,29	-0,12	0,32
206,440	0,29	-0,11	0,32
206,460	0,29	-0,10	0,43
206,480	0,28	-0,09	0,43
206,500	0,28	-0,09	0,43
206,520	0,28	-0,08	0,43
206,540	0,28	-0,07	0,54
206,560	0,28	-0,06	0,55
206,580	0,28	-0,05	0,32
206,600	0,28	-0,04	0,42
206,620	0,28	-0,03	0,65
206,640	0,28	-0,02	0,43
206,660	0,27	-0,01	0,43
206,680	0,27	-3,44E-4	0,54
206,700	0,27	0,01	0,43
206,720	0,28	0,02	0,54
206,740	0,28	0,03	0,54
206,760	0,28	0,04	0,43
206,780	0,28	0,05	0,43
206,800	0,28	0,06	0,54
206,820	0,28	0,07	0,55
206,840	0,28	0,08	0,32
206,860	0,28	0,08	0,43
206,880	0,28	0,09	0,55
206,900	0,29	0,10	0,32
206,920	0,29	0,11	0,32
206,940	0,29	0,12	0,43
206,960	0,29	0,12	0,43
206,980	0,30	0,13	0,43
207,000	0,30	0,14	0,33
207,020	0,30	0,15	0,21
207,040	0,30	0,15	0,21
207,060	0,31	0,15	0,32
207,080	0,31	0,16	0,33
207,100	0,31	0,17	0,10
207,120	0,32	0,17	0,21
207,140	0,32	0,18	0,33
207,160	0,32	0,18	0,11
207,180	0,33	0,18	-0,01
207,200	0,33	0,18	0,10
207,220	0,33	0,18	0,22
207,240	0,34	0,19	0,11
207,260	0,34	0,19	0,01
207,280	0,35	0,19	-0,11
207,300	0,35	0,18	-0,12
207,320	0,35	0,18	0,11
207,340	0,36	0,19	0,01
207,360	0,36	0,19	-0,22
207,380	0,36	0,18	-0,11
207,400	0,37	0,18	0,01
207,420	0,37	0,18	-0,10
207,440	0,38	0,18	-0,32
207,460	0,38	0,17	-0,33
207,480	0,38	0,16	-0,10
207,500	0,39	0,16	-0,21
207,520	0,39	0,15	-0,33
207,540	0,39	0,15	-0,20
207,560	0,39	0,15	-0,43
207,580	0,40	0,13	-0,44
207,600	0,40	0,13	-0,32
207,620	0,40	0,12	-0,44
207,640	0,40	0,11	-0,21
207,660	0,41	0,11	-0,20
207,680	0,41	0,10	-0,54
207,700	0,41	0,09	-0,55
207,720	0,41	0,08	-0,32
207,740	0,41	0,08	-0,31
207,760	0,42	0,07	-0,54
207,780	0,42	0,06	-0,54
207,800	0,42	0,05	-0,43
207,820	0,42	0,04	-0,43
207,840	0,42	0,03	-0,42
207,860	0,42	0,02	-0,54
207,880	0,42	0,01	-0,54
207,900	0,42	5,26E-4	-0,43
207,920	0,42	-0,01	-0,43
207,940	0,42	-0,02	-0,42
207,960	0,42	-0,03	-0,54
207,980	0,42	-0,04	-0,54
208,000	0,42	-0,05	-0,43
208,020	0,42	-0,06	-0,43
208,040	0,42	-0,06	-0,43
208,060	0,42	-0,07	-0,43
208,080	0,41	-0,08	-0,43
208,100	0,41	-0,09	-0,43
208,120	0,41	-0,10	-0,44
208,140	0,41	-0,11	-0,33
208,160	0,41	-0,11	-0,20
208,180	0,40	-0,12	-0,42
208,200	0,40	-0,13	-0,55
208,220	0,40	-0,14	-0,33
208,240	0,40	-0,14	-0,22
208,260	0,39	-0,15	-0,21
208,280	0,39	-0,15	-0,32
208,300	0,39	-0,16	-0,33
208,320	0,38	-0,16	-0,22
208,340	0,38	-0,17	-0,22
208,360	0,38	-0,17	-0,11
208,380	0,37	-0,17	-0,10
208,400	0,37	-0,18	-0,33
208,420	0,37	-0,18	-0,23
208,440	0,36	-0,19	0,11
208,460	0,36	-0,18	0,01
208,480	0,36	-0,18	-0,23
208,500	0,35	-0,19	-0,01
208,520	0,35	-0,19	0,11
208,540	0,34	-0,18	-0,01
208,560	0,34	-0,19	0,11
208,580	0,34	-0,18	0,11
208,600	0,33	-0,18	-0,01
208,620	0,33	-0,18	0,10
208,640	0,33	-0,18	0,22
208,660	0,32	-0,17	0,11
208,680	0,32	-0,17	0,10
208,700	0,32	-0,17	0,32
208,720	0,31	-0,16	0,33
208,740	0,31	-0,16	0,21
208,760	0,31	-0,15	0,32
208,780	0,30	-0,14	0,33
208,800	0,30	-0,14	0,21
208,820	0,30	-0,13	0,32
208,840	0,29	-0,13	0,43
208,860	0,29	-0,12	0,43
208,880	0,29	-0,11	0,32
208,900	0,29	-0,10	0,31
208,920	0,29	-0,10	0,54
208,940	0,28	-0,08	0,43
208,960	0,28	-0,08	0,31
208,980	0,28	-0,07	0,54
209,000	0,28	-0,06	0,54
209,020	0,28	-0,05	0,43
209,040	0,28	-0,04	0,43
209,060	0,28	-0,03	0,43
209,080	0,28	-0,02	0,43
209,100	0,28	-0,01	0,43
209,120	0,28	0,00	0,54
209,140	0,28	0,01	0,54
209,160	0,28	0,02	0,43
209,180	0,28	0,03	0,54
209,200	0,28	0,04	0,54
209,220	0,28	0,05	0,43
209,240	0,28	0,06	0,43
209,260	0,28	0,06	0,43
209,280	0,28	0,07	0,43
209,300	0,28	0,08	0,43
209,320	0,29	0,09	0,43
209,340	0,29	0,10	0,43
209,360	0,29	0,11	0,32
209,380	0,29	0,11	0,32
209,400	0,29	0,12	0,43
209,420	0,30	0,13	0,32
209,440	0,30	0,13	0,32
209,460	0,30	0,14	0,32
209,480	0,30	0,15	0,32
209,500	0,31	0,15	0,33
209,520	0,31	0,16	0,10
209,540	0,31	0,16	0,21
209,560	0,32	0,17	0,33
209,580	0,32	0,17	0,11
209,600	0,32	0,17	0,10
209,620	0,33	0,18	0,22
209,640	0,33	0,18	0,11
209,660	0,33	0,18	-0,01
209,680	0,34	0,18	0,11
209,700	0,34	0,18	0,12
209,720	0,35	0,19	-0,11
209,740	0,35	0,18	-0,01
209,760	0,35	0,18	0,12
209,780	0,36	0,19	-0,21
209,800	0,36	0,18	-0,23
209,820	0,36	0,18	0,01
209,840	0,37	0,18	-0,11
209,860	0,37	0,17	-0,11
209,880	0,37	0,17	-0,10
209,900	0,38	0,17	-0,21
209,920	0,38	0,16	-0,21
209,940	0,38	0,16	-0,32
209,960	0,39	0,15	-0,33
209,980	0,39	0,15	-0,21
210,000	0,39	0,14	-0,32
210,020	0,40	0,13	-0,32
210,040	0,40	0,13	-0,31
210,060	0,40	0,12	-0,55
210,080	0,40	0,11	-0,33
210,100	0,41	0,11	-0,09
210,120	0,41	0,10	-0,42
210,140	0,41	0,09	-0,54
210,160	0,41	0,08	-0,43
210,180	0,41	0,07	-0,43
210,200	0,41	0,07	-0,43
210,220	0,42	0,06	-0,43
210,240	0,42	0,05	-0,43
210,260	0,42	0,04	-0,43
210,280	0,42	0,03	-0,43
210,300	0,42	0,02	-0,42
210,320	0,42	0,01	-0,54
210,340	0,42	5,24E-4	-0,55
210,360	0,42	-0,01	-0,32
210,380	0,42	-0,01	-0,42
210,400	0,42	-0,03	-0,66
210,420	0,42	-0,04	-0,44
210,440	0,42	-0,04	-0,31
210,460	0,42	-0,05	-0,54
210,480	0,41	-0,06	-0,55
210,500	0,41	-0,07	-0,32
210,520	0,41	-0,08	-0,32
210,540	0,41	-0,09	-0,44
210,560	0,41	-0,09	-0,32
210,580	0,41	-0,10	-0,32
210,600	0,40	-0,11	-0,43
210,620	0,40	-0,12	-0,43
210,640	0,40	-0,12	-0,44
210,660	0,40	-0,13	-0,33
210,680	0,39	-0,14	-0,21
210,700	0,39	-0,14	-0,32
210,720	0,39	-0,15	-0,33
210,740	0,39	-0,15	-0,10
210,760	0,38	-0,15	-0,21
210,780	0,38	-0,16	-0,33
210,800	0,38	-0,17	-0,11
210,820	0,37	-0,17	-0,10
210,840	0,37	-0,17	-0,22
210,860	0,37	-0,18	-0,22
210,880	0,36	-0,18	-0,11
210,900	0,36	-0,18	-6,49E-12
210,920	0,36	-0,18	-6,39E-12
210,940	0,35	-0,18	6,45E-12
210,960	0,35	-0,18	3,24E-12
210,980	0,34	-0,18	-0,01
211,000	0,34	-0,18	0,11
211,020	0,34	-0,18	0,11
211,040	0,33	-0,18	-0,01
211,060	0,33	-0,18	0,10
211,080	0,33	-0,17	0,22
211,100	0,32	-0,17	0,22
211,120	0,32	-0,16	0,22
211,140	0,32	-0,16	0,22
211,160	0,31	-0,15	0,10
211,180	0,31	-0,16	0,21
211,200	0,31	-0,15	0,44
211,220	0,30	-0,14	0,22
211,240	0,30	-0,14	0,21
211,260	0,30	-0,13	0,44
211,280	0,30	-0,12	0,32
211,300	0,29	-0,12	0,32
211,320	0,29	-0,11	0,43
211,340	0,29	-0,10	0,43
211,360	0,29	-0,09	0,32
211,380	0,29	-0,09	0,31
211,400	0,28	-0,08	0,54
211,420	0,28	-0,06	0,54
211,440	0,28	-0,06	0,43
211,460	0,28	-0,05	0,43
211,480	0,28	-0,04	0,43
211,500	0,28	-0,03	0,43
211,520	0,28	-0,02	0,43
211,540	0,28	-0,01	0,43
211,560	0,28	0,00	0,54
211,580	0,28	0,01	0,55
211,600	0,28	0,02	0,32
211,620	0,28	0,02	0,42
211,640	0,28	0,03	0,65
211,660	0,28	0,05	0,43
211,680	0,28	0,05	0,31
211,700	0,28	0,06	0,54
211,720	0,28	0,07	0,43
211,740	0,29	0,08	0,32
211,760	0,29	0,09	0,43
211,780	0,29	0,09	0,43
211,800	0,29	0,10	0,43
211,820	0,29	0,11	0,32
211,840	0,30	0,12	0,32
211,860	0,30	0,12	0,33
211,880	0,30	0,13	0,21
211,900	0,30	0,13	0,32
211,920	0,31	0,14	0,43
211,940	0,31	0,15	0,33
211,960	0,31	0,15	0,11
211,980	0,31	0,15	0,10
212,000	0,32	0,16	0,33
212,020	0,32	0,17	0,22
212,040	0,32	0,17	-0,01
212,060	0,33	0,17	0,10
212,080	0,33	0,17	0,21
212,100	0,33	0,18	0,23
212,120	0,34	0,18	0,01
212,140	0,34	0,18	-0,12
212,160	0,35	0,18	0,11
212,180	0,35	0,18	0,01
212,200	0,35	0,18	-0,11
212,220	0,36	0,18	0,01
212,240	0,36	0,18	-0,11
212,260	0,36	0,17	-0,11
212,280	0,37	0,17	-0,10
212,300	0,37	0,17	-0,22
212,320	0,37	0,16	-0,11
212,340	0,38	0,16	-0,10
212,360	0,38	0,16	-0,21
212,380	0,38	0,15	-0,21
212,400	0,39	0,15	-0,32
212,420	0,39	0,14	-0,32
212,440	0,39	0,14	-0,32
212,460	0,39	0,13	-0,33
212,480	0,40	0,12	-0,20
212,500	0,40	0,12	-0,42
212,520	0,40	0,11	-0,55
212,540	0,40	0,10	-0,33
212,560	0,41	0,09	-0,21
212,580	0,41	0,09	-0,32
212,600	0,41	0,08	-0,43
212,620	0,41	0,07	-0,43
212,640	0,41	0,07	-0,43
212,660	0,41	0,06	-0,43
212,680	0,41	0,05	-0,43
212,700	0,42	0,04	-0,43
212,720	0,42	0,03	-0,43
212,740	0,42	0,02	-0,42
212,760	0,42	0,01	-0,54
212,780	0,42	5,21E-4	-0,55
212,800	0,42	-0,01	-0,32
212,820	0,42	-0,01	-0,42
212,840	0,42	-0,03	-0,55
212,860	0,42	-0,03	-0,32
212,880	0,41	-0,04	-0,42
212,900	0,41	-0,05	-0,55
212,920	0,41	-0,06	-0,32
212,940	0,41	-0,06	-0,42
212,960	0,41	-0,08	-0,55
212,980	0,41	-0,09	-0,33
213,000	0,41	-0,09	-0,21
213,020	0,40	-0,09	-0,32
213,040	0,40	-0,10	-0,43
213,060	0,40	-0,11	-0,43
213,080	0,40	-0,12	-0,44
213,100	0,40	-0,13	-0,33
213,120	0,39	-0,13	-0,22
213,140	0,39	-0,14	-0,21
213,160	0,39	-0,14	-0,32
213,180	0,39	-0,15	-0,33
213,200	0,38	-0,15	-0,11
213,220	0,38	-0,15	-0,10
213,240	0,38	-0,16	-0,22
213,260	0,37	-0,16	-0,22
213,280	0,37	-0,17	-0,22
213,300	0,37	-0,17	-0,11
213,320	0,36	-0,17	-2,99E-12
213,340	0,36	-0,17	0,01
213,360	0,36	-0,17	-0,11
213,380	0,35	-0,18	-0,12
213,400	0,35	-0,18	0,11
213,420	0,35	-0,17	0,11
213,440	0,34	-0,17	6,94E-14
213,460	0,34	-0,17	-0,01
213,480	0,33	-0,17	0,11
213,500	0,33	-0,17	0,11
213,520	0,33	-0,17	0,10
213,540	0,32	-0,16	0,22
213,560	0,32	-0,16	0,10
213,580	0,32	-0,16	0,21
213,600	0,32	-0,15	0,33
213,620	0,31	-0,15	0,22
213,640	0,31	-0,14	0,21
213,660	0,31	-0,14	0,32
213,680	0,30	-0,13	0,33
213,700	0,30	-0,12	0,21
213,720	0,30	-0,12	0,43
213,740	0,30	-0,11	0,44
213,760	0,29	-0,10	0,21
213,780	0,29	-0,10	0,32
213,800	0,29	-0,09	0,43
213,820	0,29	-0,08	0,43
213,840	0,29	-0,07	0,43
213,860	0,29	-0,06	0,43
213,880	0,28	-0,06	0,43
213,900	0,28	-0,05	0,43
213,920	0,28	-0,04	0,43
213,940	0,28	-0,03	0,43
213,960	0,28	-0,02	0,43
213,980	0,28	-0,01	0,43
214,000	0,28	0,00	0,54
214,020	0,28	0,01	0,55
214,040	0,28	0,02	0,32
214,060	0,28	0,02	0,31
214,080	0,28	0,03	0,54
214,100	0,28	0,04	0,55
214,120	0,28	0,05	0,32
214,140	0,28	0,06	0,43
214,160	0,29	0,07	0,55
214,180	0,29	0,08	0,32
214,200	0,29	0,08	0,32
214,220	0,29	0,09	0,43
214,240	0,29	0,10	0,32
214,260	0,29	0,10	0,32
214,280	0,30	0,11	0,43
214,300	0,30	0,12	0,33
214,320	0,30	0,12	0,21
214,340	0,30	0,13	0,32
214,360	0,31	0,14	0,33
214,380	0,31	0,14	0,21
214,400	0,31	0,15	0,33
214,420	0,32	0,15	0,22
214,440	0,32	0,15	-0,01
214,460	0,32	0,15	0,10
214,480	0,32	0,16	0,33
214,500	0,33	0,17	0,22
214,520	0,33	0,17	-0,01
214,540	0,33	0,17	0,11
214,560	0,34	0,17	0,11
214,580	0,34	0,17	-6,11E-12
214,600	0,35	0,17	0,01
214,620	0,35	0,17	-0,11
214,640	0,35	0,17	-0,12
214,660	0,36	0,17	0,11
214,680	0,36	0,17	0,01
214,700	0,36	0,17	-0,22
214,720	0,37	0,16	-0,11
214,740	0,37	0,16	-0,10
214,760	0,37	0,16	-0,21
214,780	0,37	0,15	-0,21
214,800	0,38	0,15	-0,22
214,820	0,38	0,15	-0,11
214,840	0,38	0,15	-0,10
214,860	0,39	0,14	-0,32
214,880	0,39	0,13	-0,44
214,900	0,39	0,12	-0,33
214,920	0,39	0,12	-0,21
214,940	0,40	0,12	-0,32
214,960	0,40	0,11	-0,43
214,980	0,40	0,10	-0,44
215,000	0,40	0,09	-0,32
215,020	0,40	0,09	-0,32
215,040	0,41	0,08	-0,44
215,060	0,41	0,07	-0,32
215,080	0,41	0,07	-0,32
215,100	0,41	0,06	-0,43
215,120	0,41	0,05	-0,43
215,140	0,41	0,04	-0,43
215,160	0,41	0,03	-0,42
215,180	0,41	0,02	-0,54
215,200	0,41	0,01	-0,55
215,220	0,41	2,59E-4	-0,32
215,240	0,41	0,00	-0,32
215,260	0,41	-0,01	-0,43
215,280	0,41	-0,02	-0,43
215,300	0,41	-0,03	-0,43
215,320	0,41	-0,04	-0,43
215,340	0,41	-0,05	-0,43
215,360	0,41	-0,06	-0,43
215,380	0,41	-0,06	-0,43
215,400	0,41	-0,07	-0,44
215,420	0,41	-0,08	-0,33
