Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität;Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
105,600;4,120;0,043;-0,010;0,0983625;0,001;-2,344E-4;0,1;0,0666809;105,600;3,311;0,051;5,239E-15;0,0790500;0,001;2,114E-16;0,0;2,4759064
105,800;4,128;0,043;-0,020;0,0985500;0,001;-4,687E-4;0,1;0,0608063;105,800;3,321;0,059;0,029;0,0792750;0,001;7,031E-4;0,0;2,4387970
106,000;4,137;0,035;-0,039;0,0987750;8,438E-4;-9,375E-4;0,1;0,0582886;106,000;3,335;0,063;-5,239E-15;0,0796125;0,002;-2,114E-16;0,0;2,4606018
106,200;4,142;0,027;0,010;0,0988875;6,562E-4;2,344E-4;0,1;0,0534363;106,200;3,346;0,059;-0,029;0,0798750;0,001;-7,031E-4;0,0;2,4382782
106,400;4,148;0,039;0,039;0,0990375;9,375E-4;9,375E-4;0,0;0,0484009;106,400;3,358;0,051;-0,029;0,0801750;0,001;-7,031E-4;0,0;2,4870758
106,600;4,158;0,043;0,010;0,0992625;0,001;2,344E-4;0,0;0,0475922;106,600;3,366;0,047;0,010;0,0803625;0,001;2,344E-4;0,0;2,5423431
106,800;4,166;0,043;-0,010;0,0994500;0,001;-2,344E-4;0,0;0,0497437;106,800;3,377;0,055;0,029;0,0806250;0,001;7,031E-4;0,0;2,6207123
107,000;4,175;0,039;-0,029;0,0996750;9,375E-4;-7,031E-4;0,1;0,0519104;107,000;3,388;0,059;0,010;0,0808875;0,001;2,344E-4;0,0;2,5919037
107,200;4,181;0,031;-3,487E-15;0,0998250;7,500E-4;-8,321E-17;0,1;0,0592041;107,200;3,401;0,059;-5,239E-15;0,0811875;0,001;-1,247E-16;0,0;2,4852600
107,400;4,188;0,039;0,059;0,0999750;9,375E-4;0,001;0,1;0,0814056;107,400;3,412;0,059;0,000;0,0814500;0,001;0,000;0,0;2,4613800
107,600;4,197;0,055;0,059;0,1002000;0,001;0,001;0,1;0,0990448;107,600;3,424;0,059;-0,020;0,0817500;0,001;-4,687E-4;0,0;2,4473724
107,800;4,210;0,063;4,892E-15;0,1005000;0,002;1,166E-16;0,1;0,0842133;107,800;3,435;0,051;5,239E-15;0,0820125;0,001;2,114E-16;0,0;2,4831848
108,000;4,222;0,055;-0,020;0,1008000;0,001;-4,688E-4;0,1;0,0720825;108,000;3,445;0,059;0,029;0,0822375;0,001;7,031E-4;0,0;2,5511627
108,200;4,232;0,055;0,020;0,1010250;0,001;4,687E-4;0,0;0,0496063;108,200;3,459;0,063;-0,010;0,0825750;0,001;-2,344E-4;0,0;2,5677795
108,400;4,244;0,063;0,010;0,1013250;0,001;2,344E-4;0,1;0,0517731;108,400;3,470;0,055;-0,039;0,0828375;0,001;-9,375E-4;0,0;2,5337830
108,600;4,257;0,059;5,586E-15;0,1016250;0,001;2,196E-16;0,1;0,0525665;108,600;3,481;0,047;-0,010;0,0831000;0,001;-2,344E-4;0,0;2,5010834
108,800;4,268;0,063;0,049;0,1018875;0,002;0,001;0,0;0,0493927;108,800;3,489;0,051;0,039;0,0832875;0,001;9,375E-4;0,0;2,4554138
109,000;4,282;0,079;0,010;0,1022250;0,002;2,344E-4;0,0;0,0450745;109,000;3,501;0,063;0,010;0,0835875;0,002;2,344E-4;0,0;2,4473724
109,200;4,299;0,067;-0,059;0,1026375;0,002;-0,001;0,0;0,0431671;109,200;3,514;0,055;-0,039;0,0838875;0,001;-9,375E-4;0,0;2,4471130
109,400;4,309;0,055;-0,010;0,1028625;0,001;-2,344E-4;0,0;0,0490875;109,400;3,523;0,047;0,010;0,0841125;0,001;2,344E-4;0,0;2,4395752
109,600;4,321;0,063;0,020;0,1031625;0,001;4,688E-4;0,1;0,0789337;109,600;3,533;0,059;0,059;0,0843375;0,001;0,001;0,0;2,4481506
109,800;4,334;0,063;-0,029;0,1034625;0,002;-7,031E-4;0,1;0,0908966;109,800;3,547;0,071;0,020;0,0846750;0,002;4,688E-4;0,0;2,4375000
110,000;4,346;0,051;-0,020;0,1037625;0,001;-4,688E-4;0,1;0,0944214;110,000;3,561;0,067;-0,010;0,0850125;0,002;-2,344E-4;0,0;2,4468536
110,200;4,354;0,055;0,049;0,1039500;0,001;0,001;0,1;0,0662842;110,200;3,574;0,067;-0,010;0,0853125;0,002;-2,344E-4;0,0;2,5047150
110,400;4,368;0,071;-0,010;0,1042875;0,002;-2,344E-4;0,0;0,0448456;110,400;3,588;0,063;-0,029;0,0856500;0,001;-7,031E-4;0,0;2,5462341
110,600;4,383;0,051;-0,059;0,1046250;0,001;-0,001;0,0;0,0446014;110,600;3,599;0,055;0,010;0,0859125;0,001;2,344E-4;0,0;2,5179596
110,800;4,389;0,047;0,059;0,1047750;0,001;0,001;0,1;0,0519104;110,800;3,610;0,067;0,039;0,0861750;0,002;9,375E-4;0,0;2,4691620
111,000;4,401;0,075;0,059;0,1050750;0,002;0,001;0,1;0,0545349;111,000;3,625;0,071;-0,020;0,0865500;0,002;-4,688E-4;0,0;2,4437408
111,200;4,419;0,071;-0,020;0,1054875;0,002;-4,688E-4;0,0;0,0467987;111,200;3,638;0,059;-0,020;0,0868500;0,001;-4,688E-4;0,0;2,4323120
111,400;4,430;0,067;0,029;0,1057500;0,002;7,031E-4;0,0;0,0429230;111,400;3,649;0,063;0,020;0,0871125;0,001;4,688E-4;0,0;2,4753876
111,600;4,445;0,082;0,020;0,1061250;0,002;4,688E-4;0,1;0,0502625;111,600;3,663;0,067;5,586E-15;0,0874500;0,002;4,608E-17;0,0;2,4984894
111,800;4,463;0,075;-0,049;0,1065375;0,002;-0,001;0,1;0,0755463;111,800;3,676;0,063;-0,039;0,0877500;0,002;-9,375E-4;0,0;2,4969330
112,000;4,475;0,063;-0,010;0,1068375;0,002;-2,344E-4;0,1;0,0856781;112,000;3,688;0,051;-0,010;0,0880500;0,001;-2,344E-4;0,0;2,4714966
112,200;4,488;0,071;0,029;0,1071375;0,002;7,031E-4;0,1;0,0606995;112,200;3,696;0,059;0,039;0,0882375;0,001;9,375E-4;0,0;2,4372406
112,400;4,503;0,075;-0,010;0,1075125;0,002;-2,344E-4;0,0;0,0441589;112,400;3,712;0,067;-0,010;0,0886125;0,002;-2,344E-4;0,0;2,4289398
112,600;4,518;0,067;-0,010;0,1078500;0,002;-2,344E-4;0,0;0,0438690;112,600;3,723;0,055;-0,010;0,0888750;0,001;-2,344E-4;0,0;2,4271240
112,800;4,530;0,071;0,020;0,1081500;0,002;4,688E-4;0,0;0,0485382;112,800;3,734;0,063;0,039;0,0891375;0,002;9,375E-4;0,0;2,4427032
113,000;4,546;0,075;-0,010;0,1085250;0,002;-2,344E-4;0,0;0,0490265;113,000;3,748;0,071;-5,586E-15;0,0894750;0,002;-1,328E-16;0,0;2,4429626
113,200;4,560;0,067;-0,010;0,1088625;0,002;-2,344E-4;0,0;0,0464935;113,200;3,762;0,063;-0,049;0,0898125;0,001;-0,001;0,0;2,4273834
113,400;4,573;0,071;-0,010;0,1091625;0,002;-2,344E-4;0,0;0,0439606;113,400;3,773;0,051;-0,020;0,0900750;0,001;-4,688E-4;0,0;2,4411469
113,600;4,588;0,063;-0,088;0,1095375;0,001;-0,002;0,0;0,0448914;113,600;3,782;0,055;0,020;0,0903000;0,001;4,688E-4;0,0;2,4774628
113,800;4,598;0,035;-0,039;0,1097625;8,438E-4;-9,375E-4;0,1;0,0510712;113,800;3,795;0,059;-0,010;0,0906000;0,001;-2,344E-4;0,0;2,4831848
114,000;4,602;0,047;0,088;0,1098750;0,001;0,002;0,1;0,0704193;114,000;3,806;0,051;-0,010;0,0908625;0,001;-2,344E-4;0,0;2,4717560
114,200;4,617;0,071;0,049;0,1102125;0,002;0,001;0,1;0,0699615;114,200;3,815;0,055;0,039;0,0910875;0,001;9,375E-4;0,0;2,4642334
114,400;4,631;0,067;-0,039;0,1105500;0,002;-9,375E-4;0,1;0,0610352;114,400;3,828;0,067;0,029;0,0913875;0,002;7,031E-4;0,0;2,4375000
114,600;4,643;0,055;-0,029;0,1108500;0,001;-7,031E-4;0,0;0,0470886;114,600;3,842;0,067;-0,039;0,0917250;0,002;-9,375E-4;0,0;2,4260864
114,800;4,653;0,055;0,049;0,1110750;0,001;0,001;0,0;0,0422974;114,800;3,855;0,051;-0,029;0,0920250;0,001;-7,031E-4;0,0;2,4281616
115,000;4,665;0,075;0,049;0,1113750;0,002;0,001;0,0;0,0450897;115,000;3,863;0,055;0,029;0,0922125;0,001;7,031E-4;0,0;2,4663086
115,200;4,683;0,075;-0,039;0,1117875;0,002;-9,375E-4;0,0;0,0448761;115,200;3,877;0,063;-0,010;0,0925500;0,001;-2,344E-4;0,0;2,4881134
115,400;4,695;0,059;-0,020;0,1120875;0,001;-4,687E-4;0,0;0,0436554;115,400;3,888;0,051;-0,039;0,0928125;0,001;-9,375E-4;0,0;2,4730530
115,600;4,706;0,067;0,029;0,1123500;0,002;7,031E-4;0,0;0,0409546;115,600;3,897;0,047;0,020;0,0930375;0,001;4,688E-4;0,0;2,4618988
115,800;4,722;0,071;-0,010;0,1127250;0,002;-2,344E-4;0,0;0,0437164;115,800;3,907;0,059;0,039;0,0932625;0,001;9,375E-4;0,0;2,4317932
116,000;4,734;0,063;-0,020;0,1130250;0,002;-4,688E-4;0,1;0,0501099;116,000;3,921;0,063;-0,020;0,0936000;0,002;-4,688E-4;0,0;2,4336090
116,200;4,747;0,063;-0,010;0,1133250;0,001;-2,344E-4;0,1;0,0657043;116,200;3,932;0,051;-0,020;0,0938625;0,001;-4,688E-4;0,0;2,4323120
116,400;4,760;0,059;-0,029;0,1136250;0,001;-7,031E-4;0,1;0,0668030;116,400;3,941;0,055;0,039;0,0940875;0,001;9,375E-4;0,0;2,4471130
116,600;4,771;0,051;-0,039;0,1138875;0,001;-9,375E-4;0,1;0,0562134;116,600;3,954;0,067;0,020;0,0943875;0,002;4,688E-4;0,0;2,4530792
116,800;4,780;0,043;-0,049;0,1141125;0,001;-0,001;0,0;0,0483704;116,800;3,968;0,063;-0,049;0,0947250;0,002;-0,001;0,0;2,4437408
117,000;4,788;0,031;-0,059;0,1143000;7,500E-4;-0,001;0,0;0,0467377;117,000;3,979;0,047;-8,361E-15;0,0949875;0,001;-2,196E-16;0,0;2,4398346
117,200;4,793;0,020;0,010;0,1144125;4,688E-4;2,344E-4;0,0;0,0445862;117,200;3,987;0,063;0,069;0,0951750;0,001;0,002;0,0;2,4569702
117,400;4,796;0,035;0,098;0,1144875;8,437E-4;0,002;0,0;0,0440216;117,400;4,004;0,075;-0,039;0,0955875;0,002;-9,375E-4;0,0;2,4561920
117,600;4,807;0,059;0,069;0,1147500;0,001;0,002;0,0;0,0473175;117,600;4,017;0,047;-0,029;0,0958875;0,001;-7,031E-4;0,0;2,4356842
117,800;4,819;0,063;0,020;0,1150500;0,002;4,688E-4;0,0;0,0473938;117,800;4,023;0,063;0,079;0,0960375;0,002;0,002;0,0;2,4229736
118,000;4,832;0,067;-0,010;0,1153500;0,002;-2,344E-4;0,0;0,0459747;118,000;4,042;0,079;-0,020;0,0964875;0,002;-4,688E-4;0,0;2,4281616
118,200;4,846;0,059;-0,029;0,1156875;0,001;-7,031E-4;0,0;0,0428925;118,200;4,054;0,055;-0,039;0,0967875;0,001;-9,375E-4;0,0;2,4219360
118,400;4,855;0,055;0,039;0,1159125;0,001;9,375E-4;0,0;0,0394287;118,400;4,064;0,063;0,059;0,0970125;0,001;0,001;0,0;2,4535980
118,600;4,868;0,075;0,020;0,1162125;0,002;4,688E-4;0,0;0,0489655;118,600;4,079;0,079;0,010;0,0973875;0,002;2,344E-4;0,0;2,4613800
118,800;4,885;0,063;-0,049;0,1166250;0,002;-0,001;0,1;0,0541687;118,800;4,095;0,067;-0,029;0,0977625;0,002;-7,031E-4;0,0;2,4543762
119,000;4,893;0,055;0,029;0,1168125;0,001;7,031E-4;0,1;0,0628204;119,000;4,106;0,067;0,020;0,0980250;0,002;4,687E-4;0,0;2,4315338
119,200;4,907;0,075;0,029;0,1171500;0,002;7,031E-4;0,0;0,0469513;119,200;4,122;0,075;-0,010;0,0984000;0,002;-2,344E-4;0,0;2,4279022
119,400;4,923;0,067;-0,039;0,1175250;0,002;-9,375E-4;0,0;0,0389252;119,400;4,136;0,063;-0,010;0,0987375;0,001;-2,344E-4;0,0;2,4221954
119,600;4,934;0,059;0,020;0,1177875;0,001;4,688E-4;0,0;0,0384674;119,600;4,147;0,071;0,049;0,0990000;0,002;0,001;0,0;2,4284210
119,800;4,946;0,075;0,049;0,1180875;0,002;0,001;0,0;0,0442047;119,800;4,164;0,082;-0,020;0,0994125;0,002;-4,687E-4;0,0;2,4572296
120,000;4,964;0,079;-0,020;0,1185000;0,002;-4,688E-4;0,0;0,0452881;120,000;4,180;0,063;-0,059;0,0997875;0,002;-0,001;0,0;2,4263458
120,200;4,978;0,067;-0,020;0,1188375;0,002;-4,688E-4;0,0;0,0426178;120,200;4,189;0,059;0,020;0,1000125;0,001;4,687E-4;0,0;2,4328308
120,400;4,990;0,071;0,020;0,1191375;0,002;4,688E-4;0,0;0,0375366;120,400;4,203;0,071;-0,010;0,1003500;0,002;-2,344E-4;0,0;2,4398346
120,600;5,006;0,075;0,020;0,1195125;0,002;4,688E-4;0,0;0,0396423;120,600;4,218;0,055;-0,039;0,1006875;0,001;-9,375E-4;0,0;2,4349060
120,800;5,020;0,079;0,020;0,1198500;0,002;4,688E-4;0,1;0,0523376;120,800;4,225;0,055;0,049;0,1008750;0,001;0,001;0,0;2,4346466
121,000;5,038;0,082;-1,252E-14;0,1202625;0,002;-1,664E-16;0,1;0,0507965;121,000;4,240;0,075;0,049;0,1012125;0,002;0,001;0,0;2,4113007
121,200;5,053;0,079;-0,010;0,1206375;0,002;-2,344E-4;0,0;0,0402069;121,200;4,255;0,075;-0,020;0,1015875;0,002;-4,688E-4;0,0;2,4159698
121,400;5,069;0,079;0,000;0,1210125;0,002;0,000;0,0;0,0378571;121,400;4,269;0,067;-0,020;0,1019250;0,002;-4,688E-4;0,0;2,4302368
121,600;5,085;0,079;0,010;0,1213875;0,002;2,344E-4;0,0;0,0424500;121,600;4,282;0,067;0,010;0,1022250;0,002;2,344E-4;0,0;2,4486694
121,800;5,100;0,082;0,029;0,1217625;0,002;7,031E-4;0,0;0,0443878;121,800;4,296;0,071;0,010;0,1025625;0,002;2,344E-4;0,0;2,4502258
122,000;5,118;0,090;-1,769E-15;0,1221750;0,002;-8,890E-17;0,0;0,0419159;122,000;4,310;0,071;0,010;0,1029000;0,002;2,344E-4;0,0;2,4387970
122,200;5,137;0,082;-0,049;0,1226250;0,002;-0,001;0,0;0,0393219;122,200;4,324;0,075;-1,183E-14;0,1032375;0,002;-2,369E-16;0,0;2,4297180
122,400;5,151;0,071;-0,020;0,1229625;0,002;-4,688E-4;0,0;0,0410767;122,400;4,340;0,071;-0,029;0,1036125;0,002;-7,031E-4;0,0;2,4201202
122,600;5,165;0,075;7,286E-16;0,1233000;0,002;6,343E-17;0,1;0,0533752;122,600;4,353;0,063;-0,010;0,1039125;0,001;-2,344E-4;0,0;2,4367218
122,800;5,180;0,071;6,627E-15;0,1236750;0,002;7,156E-17;0,1;0,0512543;122,800;4,365;0,067;5,586E-15;0,1042125;0,002;2,196E-16;0,0;2,4440002
123,000;5,193;0,075;0,010;0,1239750;0,002;2,344E-4;0,0;0,0382996;123,000;4,379;0,063;-1,148E-14;0,1045500;0,002;-1,415E-16;0,0;2,4273834
123,200;5,210;0,075;-0,020;0,1243875;0,002;-4,688E-4;0,0;0,0367737;123,200;4,390;0,067;0,029;0,1048125;0,002;7,031E-4;0,0;2,4242706
123,400;5,223;0,067;0,010;0,1246875;0,002;2,344E-4;0,0;0,0392609;123,400;4,406;0,075;5,551E-15;0,1051875;0,002;0,000;0,0;2,4520416
123,600;5,237;0,079;-0,039;0,1250250;0,002;-9,375E-4;0,0;0,0423889;123,600;4,420;0,067;-0,020;0,1055250;0,002;-4,687E-4;0,0;2,4455566
123,800;5,254;0,051;-0,177;0,1254375;0,001;-0,004;0,0;0,0421753;123,800;4,433;0,067;0,020;0,1058250;0,002;4,688E-4;0,0;2,4297180
124,000;5,257;0,008;-0,128;0,1255125;1,875E-4;-0,003;0,0;0,0428619;124,000;4,447;0,075;0,010;0,1061625;0,002;2,344E-4;0,0;2,4398346
124,200;5,257;0,000;-0,020;0,1255125;0,000;-4,687E-4;0,0;0,0421600;124,200;4,463;0,071;-0,039;0,1065375;0,002;-9,375E-4;0,0;2,4312744
124,400;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0420380;124,400;4,475;0,059;-0,020;0,1068375;0,001;-4,687E-4;0,0;2,4307556
124,600;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0425110;124,600;4,486;0,063;0,020;0,1071000;0,001;4,688E-4;0,0;2,4362030
124,800;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0422211;124,800;4,500;0,067;-0,010;0,1074375;0,002;-2,344E-4;0,0;2,4473724
125,000;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0422058;125,000;4,513;0,059;0,020;0,1077375;0,001;4,687E-4;0,0;2,4359436
125,200;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0422363;125,200;4,524;0,075;0,059;0,1080000;0,002;0,001;0,0;2,4286804
125,400;5,257;0,000;0,000;0,1255125;0,000;0,000;0,0;0,0422821;125,400;4,543;0,082;-0,029;0,1084500;0,002;-7,031E-4;0,0;2,4193420
125,600;5,257;0,000;;0,1255125;0,000;;0,0;0,0426941;125,600;4,557;0,063;-0,029;0,1087875;0,001;-7,031E-4;0,0;2,4354248
;;;;;;;;;125,800;4,568;0,071;0,039;0,1090500;0,002;9,375E-4;0,0;2,4375000
;;;;;;;;;126,000;4,585;0,079;0,010;0,1094625;0,002;2,344E-4;0,0;2,4387970
;;;;;;;;;126,200;4,599;0,075;0,010;0,1098000;0,002;2,344E-4;0,0;2,4323120
;;;;;;;;;126,400;4,615;0,082;0,020;0,1101750;0,002;4,687E-4;0,0;2,4291992
;;;;;;;;;126,600;4,632;0,082;7,321E-15;0,1105875;0,002;1,756E-16;0,0;2,4408722
;;;;;;;;;126,800;4,648;0,082;0,010;0,1109625;0,002;2,344E-4;0,0;2,4323120
;;;;;;;;;127,000;4,665;0,086;0,010;0,1113750;0,002;2,344E-4;0,0;2,4299774
;;;;;;;;;127,200;4,683;0,086;-7,667E-15;0,1117875;0,002;-1,832E-16;0,0;2,4341278
;;;;;;;;;127,400;4,700;0,086;-0,020;0,1122000;0,002;-4,687E-4;0,0;2,4455566
;;;;;;;;;127,600;4,717;0,079;7,667E-15;0,1126125;0,002;2,700E-16;0,0;2,4273834
;;;;;;;;;127,800;4,731;0,086;0,039;0,1129500;0,002;9,375E-4;0,0;2,4224548
;;;;;;;;;128,000;4,752;0,094;-7,667E-15;0,1134375;0,002;-2,700E-16;0,0;2,4286804
;;;;;;;;;128,200;4,769;0,086;-0,010;0,1138500;0,002;-2,344E-4;0,0;2,4266052
;;;;;;;;;128,400;4,786;0,090;0,000;0,1142625;0,002;8,674E-17;0,0;2,4302368
;;;;;;;;;128,600;4,805;0,086;-0,010;0,1147125;0,002;-2,344E-4;0,0;2,4247894
;;;;;;;;;128,800;4,821;0,086;0,010;0,1150875;0,002;2,344E-4;0,0;2,4320526
;;;;;;;;;129,000;4,840;0,090;-0,029;0,1155375;0,002;-7,031E-4;0,0;2,4253082
;;;;;;;;;129,200;4,857;0,075;-0,029;0,1159500;0,002;-7,031E-4;0,0;2,4172668
;;;;;;;;;129,400;4,869;0,079;0,020;0,1162500;0,002;4,688E-4;0,0;2,4198608
;;;;;;;;;129,600;4,888;0,082;-0,010;0,1167000;0,002;-2,344E-4;0,0;2,4289398
;;;;;;;;;129,800;4,902;0,075;-0,010;0,1170375;0,002;-2,344E-4;0,0;2,4367218
;;;;;;;;;130,000;4,918;0,079;0,010;0,1174125;0,002;2,344E-4;0,0;2,4471130
;;;;;;;;;130,200;4,934;0,079;0,010;0,1177875;0,002;2,344E-4;0,0;2,4172668
;;;;;;;;;130,400;4,950;0,082;5,551E-15;0,1181625;0,002;0,000;0,0;2,4138947
;;;;;;;;;130,600;4,967;0,079;-0,020;0,1185750;0,002;-4,688E-4;0,0;2,4232330
;;;;;;;;;130,800;4,981;0,075;-5,551E-15;0,1189125;0,002;0,000;0,0;2,4400940
;;;;;;;;;131,000;4,997;0,079;0,010;0,1192875;0,002;2,344E-4;0,0;2,4224548
;;;;;;;;;131,200;5,012;0,079;0,020;0,1196625;0,002;4,688E-4;0,0;2,4123383
;;;;;;;;;131,400;5,028;0,086;5,551E-15;0,1200375;0,002;0,000;0,0;2,4229736
;;;;;;;;;131,600;5,047;0,079;-0,049;0,1204875;0,002;-0,001;0,0;2,4154510
;;;;;;;;;131,800;5,060;0,067;-0,010;0,1207875;0,002;-2,344E-4;0,0;2,4146729
;;;;;;;;;132,000;5,074;0,075;0,029;0,1211250;0,002;7,031E-4;0,0;2,4157104
;;;;;;;;;132,200;5,089;0,079;1,325E-14;0,1215000;0,002;3,166E-16;0,0;2,4362030
;;;;;;;;;132,400;5,105;0,075;-0,010;0,1218750;0,002;-2,344E-4;0,0;2,4297180
;;;;;;;;;132,600;5,119;0,075;-0,020;0,1222125;0,002;-4,688E-4;0,0;2,4263458
;;;;;;;;;132,800;5,135;0,067;-0,010;0,1225875;0,002;-2,344E-4;0,0;2,4330902
;;;;;;;;;133,000;5,146;0,071;0,039;0,1228500;0,002;9,375E-4;0,0;2,4351654
;;;;;;;;;133,200;5,163;0,082;0,020;0,1232625;0,002;4,688E-4;0,0;2,4343872
;;;;;;;;;133,400;5,179;0,079;-0,010;0,1236375;0,002;-2,344E-4;0,0;2,4250488
;;;;;;;;;133,600;5,195;0,079;-0,069;0,1240125;0,002;-0,002;0,0;2,4310150
;;;;;;;;;133,800;5,210;0,051;-0,167;0,1243875;0,001;-0,004;0,0;2,4279022
;;;;;;;;;134,000;5,215;0,012;-0,128;0,1245000;2,812E-4;-0,003;0,0;2,4237518
;;;;;;;;;134,200;5,215;0,000;-0,029;0,1245000;0,000;-7,031E-4;0,0;2,4286804
;;;;;;;;;134,400;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4291992
;;;;;;;;;134,600;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4227142
;;;;;;;;;134,800;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4289398
;;;;;;;;;135,000;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4188232
;;;;;;;;;135,200;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4258270
;;;;;;;;;135,400;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4214172
;;;;;;;;;135,600;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4141541
;;;;;;;;;135,800;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4162292
;;;;;;;;;136,000;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4333496
;;;;;;;;;136,200;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4460754
;;;;;;;;;136,400;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4291992
;;;;;;;;;136,600;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4356842
;;;;;;;;;136,800;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4113007
;;;;;;;;;137,000;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4177856
;;;;;;;;;137,200;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4214172
;;;;;;;;;137,400;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4224548
;;;;;;;;;137,600;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4151917
;;;;;;;;;137,800;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4242706
;;;;;;;;;138,000;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4211578
;;;;;;;;;138,200;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4349060
;;;;;;;;;138,400;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4258270
;;;;;;;;;138,600;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4279022
;;;;;;;;;138,800;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4268646
;;;;;;;;;139,000;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4343872
;;;;;;;;;139,200;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4424438
;;;;;;;;;139,400;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4317932
;;;;;;;;;139,600;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4320526
;;;;;;;;;139,800;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4157104
;;;;;;;;;140,000;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4279022
;;;;;;;;;140,200;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4240112
;;;;;;;;;140,400;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4253082
;;;;;;;;;140,600;5,215;0,000;0,000;0,1245000;0,000;0,000;0,0;2,4302368
;;;;;;;;;140,800;5,215;0,000;;0,1245000;0,000;;0,0;2,4455566
