Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität;Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
57,000;0,572;0,008;-0,010;0,0136500;1,875E-4;-2,344E-4;0,0;0,0360413;57,000;2,512;0,024;-0,029;0,0599625;5,625E-4;-7,031E-4;0,3;0,3220215
57,200;0,573;0,008;0,000;0,0136875;1,875E-4;0,000;0,0;0,0356140;57,200;2,516;0,020;-0,020;0,0600750;4,687E-4;-4,688E-4;0,3;0,3187866
57,400;0,575;0,008;0,010;0,0137250;1,875E-4;2,344E-4;0,0;0,0362244;57,400;2,520;0,016;0,020;0,0601500;3,750E-4;4,688E-4;0,3;0,3191986
57,600;0,576;0,012;0,020;0,0137625;2,813E-4;4,688E-4;0,0;0,0357056;57,600;2,523;0,027;0,059;0,0602250;6,562E-4;0,001;0,4;0,3863983
57,800;0,580;0,016;0,010;0,0138375;3,750E-4;2,344E-4;0,0;0,0359497;57,800;2,531;0,039;0,020;0,0604125;9,375E-4;4,688E-4;0,6;0,5832367
58,000;0,583;0,016;-0,010;0,0139125;3,750E-4;-2,344E-4;0,0;0,0359039;58,000;2,538;0,035;-0,029;0,0606000;8,437E-4;-7,031E-4;0,9;0,8593750
58,200;0,586;0,012;0,000;0,0139875;2,812E-4;-1,084E-17;0,0;0,0356598;58,200;2,545;0,027;-0,039;0,0607500;6,562E-4;-9,375E-4;1,1;1,1254120
58,400;0,587;0,016;0,010;0,0140250;3,750E-4;2,344E-4;0,0;0,0348511;58,400;2,549;0,020;-0,020;0,0608625;4,688E-4;-4,687E-4;1,2;1,2291870
58,600;0,592;0,016;-0,020;0,0141375;3,750E-4;-4,688E-4;0,0;0,0343628;58,600;2,553;0,020;0,000;0,0609375;4,688E-4;0,000;1,5;1,4845428
58,800;0,594;0,008;0,000;0,0141750;1,875E-4;0,000;0,0;0,0352936;58,800;2,557;0,020;0,000;0,0610500;4,688E-4;0,000;1,7;1,6830750
59,000;0,595;0,016;0,029;0,0142125;3,750E-4;7,031E-4;0,0;0,0342865;59,000;2,560;0,020;0,029;0,0611250;4,688E-4;7,031E-4;1,9;1,8652191
59,200;0,600;0,020;0,010;0,0143250;4,687E-4;2,344E-4;0,0;0,0355988;59,200;2,565;0,031;0,039;0,0612375;7,500E-4;9,375E-4;2,7;2,6645355
59,400;0,603;0,020;8,674E-16;0,0144000;4,688E-4;2,087E-17;0,0;0,0354767;59,400;2,573;0,035;1,388E-15;0,0614250;8,437E-4;-1,003E-17;3,7;3,7388306
59,600;0,608;0,020;-0,020;0,0145125;4,688E-4;-4,688E-4;0,0;0,0354919;59,600;2,579;0,031;-0,010;0,0615750;7,500E-4;-2,344E-4;4,7;4,6616211
59,800;0,611;0,012;-0,029;0,0145875;2,813E-4;-7,031E-4;0,0;0,0362396;59,800;2,586;0,031;-0,020;0,0617250;7,500E-4;-4,688E-4;5,5;5,4522095
60,000;0,613;0,008;-0,010;0,0146250;1,875E-4;-2,344E-4;0,0;0,0367126;60,000;2,592;0,024;-0,039;0,0618750;5,625E-4;-9,375E-4;5,9;5,8929443
60,200;0,614;0,008;0,000;0,0146625;1,875E-4;0,000;0,0;0,0368042;60,200;2,595;0,016;-0,020;0,0619500;3,750E-4;-4,687E-4;6,4;6,4088898
60,400;0,616;0,008;3,469E-16;0,0147000;1,875E-4;8,335E-18;0,0;0,0364380;60,400;2,598;0,016;6,939E-16;0,0620250;3,750E-4;1,667E-17;7,0;6,9970093
60,600;0,617;0,008;0,000;0,0147375;1,875E-4;0,000;0,0;0,0373230;60,600;2,601;0,016;0,010;0,0621000;3,750E-4;2,344E-4;7,3;7,2765961
60,800;0,619;0,008;0,000;0,0147750;1,875E-4;0,000;0,0;0,0366516;60,800;2,604;0,020;0,020;0,0621750;4,688E-4;4,688E-4;8,1;8,0511017
61,000;0,620;0,008;-0,010;0,0148125;1,875E-4;-2,344E-4;0,0;0,0373840;61,000;2,609;0,024;0,010;0,0622875;5,625E-4;2,344E-4;9,0;9,0399017
61,200;0,622;0,004;-0,010;0,0148500;9,375E-5;-2,344E-4;0,0;0,0371704;61,200;2,614;0,024;0,010;0,0624000;5,625E-4;2,344E-4;10,0;9,9884491
61,400;0,622;0,004;0,020;0,0148500;9,375E-5;4,688E-4;0,0;0,0375214;61,400;2,619;0,027;0,010;0,0625125;6,562E-4;2,344E-4;11,1;11,0514984
61,600;0,624;0,012;0,039;0,0148875;2,813E-4;9,375E-4;0,0;0,0370026;61,600;2,625;0,027;-0,020;0,0626625;6,562E-4;-4,687E-4;11,8;11,7791138
61,800;0,627;0,020;0,020;0,0149625;4,688E-4;4,688E-4;0,0;0,0370331;61,800;2,630;0,020;-0,020;0,0627750;4,688E-4;-4,687E-4;12,3;12,2843628
62,000;0,631;0,020;-0,010;0,0150750;4,688E-4;-2,344E-4;0,0;0,0367279;62,000;2,633;0,020;-8,674E-16;0,0628500;4,688E-4;-2,087E-17;12,7;12,6959381
62,200;0,635;0,016;0,000;0,0151500;3,750E-4;0,000;0,0;0,0371857;62,200;2,637;0,020;-0,010;0,0629625;4,688E-4;-2,344E-4;13,2;13,2151337
62,400;0,638;0,020;0,020;0,0152250;4,688E-4;4,688E-4;0,0;0,0359802;62,400;2,641;0,016;-0,020;0,0630375;3,750E-4;-4,688E-4;13,7;13,6603241
62,600;0,642;0,024;0,010;0,0153375;5,625E-4;2,344E-4;0,0;0,0357819;62,600;2,644;0,012;-2,776E-15;0,0631125;2,813E-4;-8,674E-17;13,8;13,7765961
62,800;0,647;0,024;-0,020;0,0154500;5,625E-4;-4,688E-4;0,0;0,0364380;62,800;2,645;0,016;0,029;0,0631500;3,750E-4;7,031E-4;14,2;14,2074432
63,000;0,652;0,016;-0,029;0,0155625;3,750E-4;-7,031E-4;0,0;0,0363464;63,000;2,650;0,024;0,020;0,0632625;5,625E-4;4,688E-4;14,8;14,7818604
63,200;0,653;0,012;-0,010;0,0156000;2,812E-4;-2,344E-4;0,0;0,0363922;63,200;2,655;0,024;-0,010;0,0633750;5,625E-4;-2,344E-4;15,2;15,2342377
63,400;0,657;0,012;-0,010;0,0156750;2,813E-4;-2,344E-4;0,0;0,0364227;63,400;2,659;0,020;1,050E-15;0,0634875;4,688E-4;2,494E-17;15,4;15,3687286
63,600;0,658;0,008;-0,010;0,0157125;1,875E-4;-2,344E-4;0,0;0,0358887;63,600;2,663;0,024;0,020;0,0635625;5,625E-4;4,687E-4;15,5;15,5355988
63,800;0,660;0,008;0,000;0,0157500;1,875E-4;0,000;0,0;0,0366516;63,800;2,669;0,027;-0,010;0,0637125;6,562E-4;-2,344E-4;15,6;15,5803680
64,000;0,661;0,008;0,010;0,0157875;1,875E-4;2,344E-4;0,0;0,0361328;64,000;2,673;0,020;-0,029;0,0638250;4,688E-4;-7,031E-4;15,5;15,5309448
64,200;0,663;0,012;0,020;0,0158250;2,812E-4;4,687E-4;0,0;0,0366821;64,200;2,677;0,016;-0,010;0,0639000;3,750E-4;-2,344E-4;15,5;15,5420990
64,400;0,666;0,016;1,050E-15;0,0159000;3,750E-4;2,507E-17;0,0;0,0373077;64,400;2,680;0,016;1,396E-15;0,0639750;3,750E-4;3,320E-17;15,5;15,4744110
64,600;0,669;0,012;-0,010;0,0159750;2,813E-4;-2,344E-4;0,0;0,0369110;64,600;2,683;0,016;0,010;0,0640500;3,750E-4;2,344E-4;15,4;15,3932343
64,800;0,671;0,012;-1,050E-15;0,0160125;2,813E-4;-2,507E-17;0,0;0,0373230;64,800;2,686;0,020;0,029;0,0641250;4,688E-4;7,031E-4;15,3;15,2852631
65,000;0,674;0,012;-0,010;0,0160875;2,812E-4;-2,344E-4;0,0;0,0381317;65,000;2,691;0,027;0,020;0,0642375;6,562E-4;4,687E-4;14,8;14,7722778
65,200;0,675;0,008;0,010;0,0161250;1,875E-4;2,344E-4;0,0;0,0376282;65,200;2,697;0,027;-0,020;0,0643875;6,562E-4;-4,687E-4;14,1;14,0812683
65,400;0,677;0,016;0,039;0,0161625;3,750E-4;9,375E-4;0,0;0,0379486;65,400;2,702;0,020;-0,010;0,0645000;4,688E-4;-2,344E-4;13,6;13,5639038
65,600;0,682;0,024;0,010;0,0162750;5,625E-4;2,344E-4;0,0;0,0377655;65,600;2,705;0,024;0,020;0,0645750;5,625E-4;4,687E-4;12,9;12,9110413
65,800;0,686;0,020;-0,020;0,0163875;4,688E-4;-4,688E-4;0,0;0,0372925;65,800;2,711;0,027;-0,010;0,0647250;6,563E-4;-2,344E-4;12,2;12,2204437
66,000;0,690;0,016;-0,010;0,0164625;3,750E-4;-2,344E-4;0,0;0,0372620;66,000;2,716;0,020;-0,029;0,0648375;4,688E-4;-7,031E-4;11,8;11,7929230
66,200;0,693;0,016;-0,010;0,0165375;3,750E-4;-2,344E-4;0,0;0,0370941;66,200;2,719;0,016;-0,010;0,0649125;3,750E-4;-2,344E-4;11,4;11,4316864
66,400;0,696;0,012;-0,020;0,0166125;2,812E-4;-4,687E-4;0,0;0,0373383;66,400;2,722;0,016;0,010;0,0649875;3,750E-4;2,344E-4;10,7;10,7268829
66,600;0,697;0,008;-0,010;0,0166500;1,875E-4;-2,344E-4;0,0;0,0371399;66,600;2,725;0,020;0,020;0,0650625;4,688E-4;4,687E-4;10,4;10,3632355
66,800;0,699;0,008;0,010;0,0166875;1,875E-4;2,344E-4;0,0;0,0362091;66,800;2,730;0,024;0,010;0,0651750;5,625E-4;2,344E-4;9,5;9,5076294
67,000;0,701;0,012;0,020;0,0167250;2,812E-4;4,687E-4;0,0;0,0363464;67,000;2,735;0,024;-2,099E-15;0,0652875;5,625E-4;-5,014E-17;8,4;8,3693390
67,200;0,704;0,016;0,020;0,0168000;3,750E-4;4,688E-4;0,0;0,0359497;67,200;2,739;0,024;0,010;0,0654000;5,625E-4;2,344E-4;7,4;7,4403076
67,400;0,707;0,020;0,010;0,0168750;4,687E-4;2,344E-4;0,0;0,0360718;67,400;2,744;0,027;0,020;0,0655125;6,562E-4;4,688E-4;6,4;6,4315338
67,600;0,712;0,020;-0,020;0,0169875;4,688E-4;-4,687E-4;0,0;0,0366364;67,600;2,750;0,031;-0,010;0,0656625;7,500E-4;-2,344E-4;5,6;5,6291199
67,800;0,715;0,012;-0,020;0,0170625;2,813E-4;-4,688E-4;0,0;0,0367126;67,800;2,757;0,024;-0,039;0,0658125;5,625E-4;-9,375E-4;5,1;5,0544586
68,000;0,716;0,012;0,010;0,0171000;2,812E-4;2,344E-4;0,0;0,0360413;68,000;2,760;0,016;-0,010;0,0658875;3,750E-4;-2,344E-4;4,7;4,6692200
68,200;0,719;0,016;0,010;0,0171750;3,750E-4;2,344E-4;0,0;0,0371094;68,200;2,763;0,020;0,010;0,0659625;4,688E-4;2,344E-4;4,1;4,0645447
68,400;0,723;0,016;1,396E-15;0,0172500;3,750E-4;3,320E-17;0,0;0,0372162;68,400;2,768;0,020;0,010;0,0660750;4,688E-4;2,344E-4;3,7;3,7071838
68,600;0,726;0,016;1,396E-15;0,0173250;3,750E-4;3,320E-17;0,0;0,0370483;68,600;2,771;0,024;0,029;0,0661500;5,625E-4;7,031E-4;3,0;3,0256042
68,800;0,729;0,016;-0,010;0,0174000;3,750E-4;-2,344E-4;0,0;0,0377502;68,800;2,777;0,031;-2,099E-15;0,0663000;7,500E-4;-5,014E-17;2,2;2,1503906
69,000;0,732;0,012;-0,020;0,0174750;2,812E-4;-4,688E-4;0,0;0,0372162;69,000;2,783;0,024;-0,020;0,0664500;5,625E-4;-4,688E-4;1,7;1,7395020
69,200;0,734;0,008;0,000;0,0175125;1,875E-4;0,000;0,0;0,0368652;69,200;2,787;0,024;0,020;0,0665250;5,625E-4;4,687E-4;1,3;1,2720032
69,400;0,735;0,012;0,010;0,0175500;2,812E-4;2,344E-4;0,0;0,0371552;69,400;2,793;0,031;2,099E-15;0,0666750;7,500E-4;5,014E-17;0,9;0,9303894
69,600;0,738;0,012;1,050E-15;0,0176250;2,813E-4;2,507E-17;0,0;0,0371857;69,600;2,799;0,024;-0,039;0,0668250;5,625E-4;-9,375E-4;0,8;0,7859955
69,800;0,740;0,012;0,010;0,0176625;2,813E-4;2,344E-4;0,0;0,0367432;69,800;2,802;0,016;-0,020;0,0669000;3,750E-4;-4,687E-4;0,6;0,5801544
70,000;0,743;0,016;0,020;0,0177375;3,750E-4;4,687E-4;0,0;0,0369720;70,000;2,805;0,016;-1,396E-15;0,0669750;3,750E-4;-3,320E-17;0,5;0,5008850
70,200;0,746;0,020;0,020;0,0178125;4,687E-4;4,688E-4;0,0;0,0372162;70,200;2,809;0,016;0,010;0,0670500;3,750E-4;2,344E-4;0,5;0,4632568
70,400;0,751;0,024;1,743E-15;0,0179250;5,625E-4;4,161E-17;0,0;0,0365601;70,400;2,812;0,020;0,029;0,0671250;4,688E-4;7,031E-4;0,3;0,3434753
70,600;0,756;0,020;-0,020;0,0180375;4,688E-4;-4,687E-4;0,0;0,0376282;70,600;2,816;0,027;0,020;0,0672375;6,563E-4;4,687E-4;0,2;0,2283020
70,800;0,759;0,016;-0,010;0,0181125;3,750E-4;-2,344E-4;0,0;0,0371094;70,800;2,823;0,027;-0,010;0,0673875;6,563E-4;-2,344E-4;0,2;0,2067566
71,000;0,762;0,016;0,010;0,0181875;3,750E-4;2,344E-4;0,0;0,0374298;71,000;2,827;0,024;-0,010;0,0675000;5,625E-4;-2,344E-4;0,2;0,2167053
71,200;0,765;0,020;0,010;0,0182625;4,687E-4;2,344E-4;0,0;0,0382385;71,200;2,832;0,024;0,000;0,0676125;5,625E-4;0,000;0,2;0,2498322
71,400;0,770;0,020;-0,020;0,0183750;4,687E-4;-4,687E-4;0,0;0,0377197;71,400;2,837;0,024;-0,020;0,0677250;5,625E-4;-4,688E-4;0,3;0,2741394
71,600;0,773;0,012;-0,029;0,0184500;2,813E-4;-7,031E-4;0,0;0,0388336;71,600;2,842;0,016;-0,020;0,0678375;3,750E-4;-4,687E-4;0,3;0,2990875
71,800;0,774;0,008;-1,050E-15;0,0184875;1,875E-4;-2,507E-17;0,0;0,0387573;71,800;2,843;0,016;0,020;0,0678750;3,750E-4;4,687E-4;0,4;0,3563995
72,000;0,776;0,012;0,010;0,0185250;2,812E-4;2,344E-4;0,0;0,0378571;72,000;2,848;0,024;0,010;0,0679875;5,625E-4;2,344E-4;0,4;0,4094238
72,200;0,779;0,012;-0,010;0,0186000;2,812E-4;-2,344E-4;0,0;0,0390320;72,200;2,853;0,020;-0,020;0,0681000;4,688E-4;-4,687E-4;0,5;0,4506378
72,400;0,781;0,008;1,050E-15;0,0186375;1,875E-4;2,507E-17;0,0;0,0381927;72,400;2,856;0,016;1,743E-15;0,0681750;3,750E-4;4,161E-17;0,5;0,5267487
72,600;0,782;0,012;0,020;0,0186750;2,813E-4;4,688E-4;0,0;0,0391693;72,600;2,859;0,020;0,029;0,0682500;4,688E-4;7,031E-4;0,6;0,6058807
72,800;0,785;0,016;0,010;0,0187500;3,750E-4;2,344E-4;0,0;0,0386200;72,800;2,864;0,027;0,029;0,0683625;6,563E-4;7,031E-4;0,6;0,6459198
73,000;0,789;0,016;0,010;0,0188250;3,750E-4;2,344E-4;0,0;0,0385437;73,000;2,870;0,031;0,010;0,0685125;7,500E-4;2,344E-4;0,7;0,7141113
73,200;0,792;0,020;0,020;0,0189000;4,687E-4;4,688E-4;0,0;0,0374603;73,200;2,876;0,031;-0,020;0,0686625;7,500E-4;-4,687E-4;0,7;0,7430725
73,400;0,796;0,024;-0,010;0,0190125;5,625E-4;-2,344E-4;0,0;0,0370483;73,400;2,882;0,024;-0,029;0,0688125;5,625E-4;-7,031E-4;0,8;0,7562561
73,600;0,801;0,016;-0,010;0,0191250;3,750E-4;-2,344E-4;0,0;0,0367126;73,600;2,886;0,020;-0,010;0,0688875;4,688E-4;-2,344E-4;0,8;0,7654114
73,800;0,803;0,020;0,020;0,0191625;4,688E-4;4,687E-4;0,0;0,0370636;73,800;2,890;0,020;-1,743E-15;0,0690000;4,688E-4;-4,161E-17;0,8;0,7662506
74,000;0,809;0,024;-0,020;0,0193125;5,625E-4;-4,688E-4;0,0;0,0364685;74,000;2,893;0,020;0,020;0,0690750;4,688E-4;4,687E-4;0,8;0,7519226
74,200;0,812;0,012;-0,039;0,0193875;2,812E-4;-9,375E-4;0,0;0,0374756;74,200;2,898;0,027;0,029;0,0691875;6,562E-4;7,031E-4;0,7;0,7029572
74,400;0,814;0,008;1,050E-15;0,0194250;1,875E-4;2,507E-17;0,0;0,0376434;74,400;2,904;0,031;2,446E-15;0,0693375;7,500E-4;5,828E-17;0,7;0,6728668
74,600;0,815;0,012;0,020;0,0194625;2,813E-4;4,688E-4;0,0;0,0380249;74,600;2,911;0,027;-0,010;0,0694875;6,563E-4;-2,344E-4;0,6;0,6250458
74,800;0,818;0,016;-1,050E-15;0,0195375;3,750E-4;-2,507E-17;0,0;0,0376587;74,800;2,915;0,027;-0,010;0,0696000;6,563E-4;-2,344E-4;0,6;0,5665894
75,000;0,822;0,012;-0,010;0,0196125;2,812E-4;-2,344E-4;0,0;0,0383148;75,000;2,922;0,024;-0,029;0,0697500;5,625E-4;-7,031E-4;0,5;0,5285797
75,200;0,823;0,012;0,029;0,0196500;2,812E-4;7,031E-4;0,0;0,0386963;75,200;2,925;0,016;-0,010;0,0698250;3,750E-4;-2,344E-4;0,5;0,4957123
75,400;0,826;0,024;0,039;0,0197250;5,625E-4;9,375E-4;0,0;0,0404816;75,400;2,928;0,020;0,020;0,0699000;4,688E-4;4,688E-4;0,4;0,4311066
75,600;0,833;0,027;2,099E-15;0,0198750;6,563E-4;7,183E-17;0,0;0,0405884;75,600;2,933;0,024;0,020;0,0700125;5,625E-4;4,687E-4;0,4;0,4002533
75,800;0,837;0,024;-0,029;0,0199875;5,625E-4;-7,031E-4;0,0;0,0397339;75,800;2,937;0,027;0,020;0,0701250;6,563E-4;4,687E-4;0,3;0,3172913
76,000;0,842;0,016;-0,029;0,0201000;3,750E-4;-7,031E-4;0,0;0,0411987;76,000;2,944;0,031;0,010;0,0702750;7,500E-4;2,344E-4;0,3;0,2785492
76,200;0,844;0,012;-0,010;0,0201375;2,812E-4;-2,344E-4;0,0;0,0395660;76,200;2,950;0,031;0,010;0,0704250;7,500E-4;2,344E-4;0,2;0,2261505
76,400;0,847;0,012;0,010;0,0202125;2,812E-4;2,344E-4;0,0;0,0377197;76,400;2,956;0,035;-0,010;0,0705750;8,437E-4;-2,344E-4;0,2;0,1926422
76,600;0,848;0,016;0,020;0,0202500;3,750E-4;4,688E-4;0,0;0,0383759;76,600;2,964;0,027;-0,039;0,0707625;6,562E-4;-9,375E-4;0,2;0,1821136
76,800;0,853;0,020;-0,010;0,0203625;4,688E-4;-2,344E-4;0,0;0,0377045;76,800;2,967;0,020;-0,020;0,0708375;4,688E-4;-4,687E-4;0,2;0,1702728
77,000;0,856;0,012;-0,029;0,0204375;2,813E-4;-7,031E-4;0,0;0,0374756;77,000;2,972;0,020;-0,010;0,0709500;4,688E-4;-2,344E-4;0,2;0,1671143
77,200;0,858;0,008;-1,050E-15;0,0204750;1,875E-4;-2,507E-17;0,0;0,0373840;77,200;2,975;0,016;-1,743E-15;0,0710250;3,750E-4;-4,161E-17;0,2;0,1665192
77,400;0,859;0,012;0,010;0,0205125;2,812E-4;2,344E-4;0,0;0,0366516;77,400;2,978;0,020;0,020;0,0711000;4,688E-4;4,687E-4;0,2;0,1661682
77,600;0,862;0,012;1,050E-15;0,0205875;2,812E-4;2,507E-17;0,0;0,0366211;77,600;2,983;0,024;0,020;0,0712125;5,625E-4;4,687E-4;0,2;0,1751404
77,800;0,864;0,012;1,050E-15;0,0206250;2,813E-4;2,507E-17;0,0;0,0371552;77,800;2,988;0,027;0,029;0,0713250;6,563E-4;7,031E-4;0,2;0,1918945
78,000;0,867;0,012;-1,050E-15;0,0207000;2,813E-4;-2,507E-17;0,0;0,0373383;78,000;2,994;0,035;0,010;0,0714750;8,437E-4;2,344E-4;0,2;0,2129364
78,200;0,869;0,012;0,010;0,0207375;2,812E-4;2,344E-4;0,0;0,0376129;78,200;3,002;0,031;-0,029;0,0716625;7,500E-4;-7,031E-4;0,2;0,2242432
78,400;0,872;0,016;0,020;0,0208125;3,750E-4;4,688E-4;0,0;0,0381317;78,400;3,007;0,024;-0,020;0,0717750;5,625E-4;-4,687E-4;0,2;0,2334595
78,600;0,875;0,020;0,010;0,0208875;4,687E-4;2,344E-4;0,0;0,0388641;78,600;3,011;0,024;-0,010;0,0718875;5,625E-4;-2,344E-4;0,3;0,2538910
78,800;0,880;0,020;-0,010;0,0210000;4,688E-4;-2,344E-4;0,0;0,0395813;78,800;3,016;0,020;-0,020;0,0720000;4,688E-4;-4,687E-4;0,3;0,2587891
79,000;0,883;0,016;-1,743E-15;0,0210750;3,750E-4;-4,161E-17;0,0;0,0403290;79,000;3,019;0,016;0,020;0,0720750;3,750E-4;4,687E-4;0,3;0,2684937
79,200;0,886;0,020;0,010;0,0211500;4,687E-4;2,344E-4;0,0;0,0400391;79,200;3,022;0,027;0,039;0,0721500;6,562E-4;9,375E-4;0,3;0,2810364
79,400;0,891;0,020;-0,010;0,0212625;4,687E-4;-2,344E-4;0,0;0,0402679;79,400;3,030;0,031;0,010;0,0723375;7,500E-4;2,344E-4;0,3;0,2841644
79,600;0,894;0,016;-0,020;0,0213375;3,750E-4;-4,687E-4;0,0;0,0400238;79,600;3,035;0,031;0,020;0,0724500;7,500E-4;4,688E-4;0,3;0,2828522
79,800;0,897;0,012;-0,010;0,0214125;2,813E-4;-2,344E-4;0,0;0,0384979;79,800;3,043;0,039;2,793E-15;0,0726375;9,375E-4;6,641E-17;0,3;0,2742920
80,000;0,898;0,012;-1,050E-15;0,0214500;2,813E-4;-2,507E-17;0,0;0,0389862;80,000;3,050;0,031;-0,039;0,0728250;7,500E-4;-9,375E-4;0,3;0,2599487
80,200;0,902;0,012;-1,050E-15;0,0215250;2,812E-4;-2,507E-17;0,0;0,0383453;80,200;3,055;0,024;-0,020;0,0729375;5,625E-4;-4,688E-4;0,3;0,2532043
80,400;0,903;0,012;0,000;0,0215625;2,812E-4;0,000;0,0;0,0383759;80,400;3,060;0,024;0,000;0,0730500;5,625E-4;0,000;0,2;0,2392273
80,600;0,906;0,012;0,010;0,0216375;2,812E-4;2,344E-4;0,0;0,0376587;80,600;3,065;0,024;0,020;0,0731625;5,625E-4;4,688E-4;0,2;0,2161255
80,800;0,908;0,016;0,029;0,0216750;3,750E-4;7,031E-4;0,0;0,0368042;80,800;3,069;0,031;0,039;0,0732750;7,500E-4;9,375E-4;0,2;0,2003937
81,000;0,913;0,024;0,010;0,0217875;5,625E-4;2,344E-4;0,0;0,0368958;81,000;3,077;0,039;0,010;0,0734625;9,375E-4;2,344E-4;0,2;0,1718292
81,200;0,917;0,020;-0,029;0,0219000;4,687E-4;-7,031E-4;0,0;0,0367889;81,200;3,085;0,035;-0,020;0,0736500;8,437E-4;-4,688E-4;0,2;0,1569061
81,400;0,920;0,012;-0,010;0,0219750;2,812E-4;-2,344E-4;0,0;0,0365753;81,400;3,091;0,031;-0,010;0,0738000;7,500E-4;-2,344E-4;0,1;0,1400299
81,600;0,922;0,016;0,029;0,0220125;3,750E-4;7,031E-4;0,0;0,0369720;81,600;3,098;0,031;0,029;0,0739500;7,500E-4;7,031E-4;0,1;0,1307373
81,800;0,927;0,024;0,020;0,0221250;5,625E-4;4,688E-4;0,0;0,0379791;81,800;3,104;0,043;0,059;0,0741000;0,001;0,001;0,1;0,1263428
82,000;0,931;0,024;-0,010;0,0222375;5,625E-4;-2,344E-4;0,0;0,0382843;82,000;3,115;0,055;-3,834E-15;0,0743625;0,001;-9,162E-17;0,1;0,1311188
82,200;0,936;0,020;-0,029;0,0223500;4,687E-4;-7,031E-4;0,0;0,0382080;82,200;3,126;0,043;-0,059;0,0746250;0,001;-0,001;0,1;0,1403656
82,400;0,939;0,012;-0,020;0,0224250;2,812E-4;-4,688E-4;0,0;0,0384674;82,400;3,132;0,031;-0,039;0,0747750;7,500E-4;-9,375E-4;0,2;0,1522369
82,600;0,941;0,012;0,010;0,0224625;2,812E-4;2,344E-4;0,0;0,0388641;82,600;3,138;0,027;0,029;0,0749250;6,562E-4;7,031E-4;0,2;0,1625824
82,800;0,944;0,016;0,010;0,0225375;3,750E-4;2,344E-4;0,0;0,0378418;82,800;3,143;0,043;0,069;0,0750375;0,001;0,002;0,2;0,1883240
83,000;0,947;0,016;0,010;0,0226125;3,750E-4;2,344E-4;0,0;0,0379639;83,000;3,156;0,055;-3,834E-15;0,0753375;0,001;-9,162E-17;0,2;0,1963043
83,200;0,950;0,020;0,020;0,0226875;4,687E-4;4,687E-4;0,0;0,0377808;83,200;3,165;0,043;-0,039;0,0755625;0,001;-9,375E-4;0,2;0,2040710
83,400;0,955;0,024;0,000;0,0228000;5,625E-4;0,000;0,0;0,0372620;83,400;3,173;0,039;-0,029;0,0757500;9,375E-4;-7,031E-4;0,2;0,2053223
83,600;0,960;0,020;-0,010;0,0229125;4,687E-4;-2,344E-4;0,0;0,0369873;83,600;3,181;0,031;-0,010;0,0759375;7,500E-4;-2,344E-4;0,2;0,2030945
83,800;0,963;0,020;1,743E-15;0,0229875;4,688E-4;4,161E-17;0,0;0,0364075;83,800;3,186;0,035;0,059;0,0760500;8,438E-4;0,001;0,2;0,1905365
84,000;0,968;0,020;-0,010;0,0231000;4,688E-4;-2,344E-4;0,0;0,0378876;84,000;3,195;0,055;0,039;0,0762750;0,001;9,375E-4;0,2;0,1650085
84,200;0,971;0,016;-0,010;0,0231750;3,750E-4;-2,344E-4;0,0;0,0374451;84,200;3,208;0,051;-0,039;0,0765750;0,001;-9,375E-4;0,2;0,1541901
84,400;0,974;0,016;0,000;0,0232500;3,750E-4;0,000;0,0;0,0390625;84,400;3,215;0,039;-0,029;0,0767625;9,375E-4;-7,031E-4;0,1;0,1311340
84,600;0,977;0,016;1,396E-15;0,0233250;3,750E-4;3,320E-17;0,0;0,0389252;84,600;3,223;0,039;3,487E-15;0,0769500;9,375E-4;8,321E-17;0,1;0,1146851
84,800;0,980;0,016;1,396E-15;0,0234000;3,750E-4;3,320E-17;0,0;0,0412903;84,800;3,231;0,039;0,010;0,0771375;9,375E-4;2,344E-4;0,1;0,0893402
85,000;0,983;0,016;-0,010;0,0234750;3,750E-4;-2,344E-4;0,0;0,0421295;85,000;3,239;0,043;0,020;0,0773250;0,001;4,688E-4;0,1;0,0709076
85,200;0,986;0,012;-0,010;0,0235500;2,812E-4;-2,344E-4;0,0;0,0422821;85,200;3,248;0,047;-0,010;0,0775500;0,001;-2,344E-4;0,1;0,0661774
85,400;0,988;0,012;0,010;0,0235875;2,812E-4;2,344E-4;0,0;0,0428467;85,400;3,258;0,039;-0,029;0,0777750;9,375E-4;-7,031E-4;0,1;0,0617828
85,600;0,991;0,016;0,010;0,0236625;3,750E-4;2,344E-4;0,0;0,0432129;85,600;3,264;0,035;7,112E-16;0,0779250;8,437E-4;-3,524E-18;0,1;0,0628967
