Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #1;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2;Messreihe #2
Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität;Zeit (s);Winkel (rad);Winkelgeschwindigkeit (rad/s);Winkelbeschleunigung (rad/s²);Position (m);Geschwindigkeit (m/s);Beschleunigung (m/s²);Beleuchtungsstärke (lux);Relative Intensität
58,000;2,510;0,027;0,020;0,0599250;6,562E-4;4,687E-4;4,2;4,2248840;58,000;2,122;0,020;-8,674E-16;0,0506625;4,688E-4;-2,087E-17;0,3;0,2988892
58,200;2,516;0,035;0,039;0,0600750;8,437E-4;9,375E-4;2,7;2,7058563;58,200;2,125;0,020;-0,010;0,0507375;4,687E-4;-2,344E-4;0,2;0,2177429
58,400;2,524;0,043;0,010;0,0602625;0,001;2,344E-4;1,4;1,3802338;58,400;2,130;0,016;-0,010;0,0508500;3,750E-4;-2,344E-4;0,2;0,1835327
58,600;2,534;0,039;-0,029;0,0604875;9,375E-4;-7,031E-4;1,1;1,0513306;58,600;2,132;0,016;0,010;0,0508875;3,750E-4;2,344E-4;0,2;0,1570740
58,800;2,540;0,031;-0,020;0,0606375;7,500E-4;-4,688E-4;1,2;1,1854248;58,800;2,136;0,020;-0,010;0,0510000;4,688E-4;-2,344E-4;0,1;0,1445160
59,000;2,546;0,031;-0,010;0,0607875;7,500E-4;-2,344E-4;1,5;1,5165558;59,000;2,139;0,012;-0,029;0,0510750;2,813E-4;-7,031E-4;0,1;0,1415558
59,200;2,553;0,027;0,000;0,0609375;6,562E-4;4,337E-17;1,9;1,8551178;59,200;2,141;0,008;0,000;0,0511125;1,875E-4;0,000;0,1;0,1371155
59,400;2,557;0,031;0,020;0,0610500;7,500E-4;4,688E-4;2,6;2,5662384;59,400;2,143;0,012;0,039;0,0511500;2,813E-4;9,375E-4;0,1;0,1274109
59,600;2,565;0,035;0,010;0,0612375;8,437E-4;2,344E-4;5,1;5,1396790;59,600;2,146;0,024;0,039;0,0512250;5,625E-4;9,375E-4;0,1;0,1232910
59,800;2,571;0,035;0,000;0,0613875;8,437E-4;0,000;11,7;11,7047119;59,800;2,152;0,027;0,000;0,0513750;6,562E-4;4,337E-17;0,1;0,1408539
60,000;2,579;0,035;-1,561E-15;0,0615750;8,437E-4;-3,768E-17;19,5;19,5105896;60,000;2,157;0,024;-0,020;0,0514875;5,625E-4;-4,688E-4;0,1;0,1490173
60,200;2,586;0,035;-0,010;0,0617250;8,437E-4;-2,344E-4;27,6;27,6396637;60,200;2,161;0,020;-0,010;0,0516000;4,687E-4;-2,344E-4;0,2;0,1623077
60,400;2,593;0,031;-0,020;0,0619125;7,500E-4;-4,687E-4;29,8;29,8171234;60,400;2,165;0,020;8,674E-16;0,0516750;4,688E-4;2,087E-17;0,2;0,1718445
60,600;2,598;0,027;0,010;0,0620250;6,562E-4;2,344E-4;22,8;22,7551880;60,600;2,169;0,020;-0,010;0,0517875;4,688E-4;-2,344E-4;0,2;0,1793671
60,800;2,604;0,035;0,010;0,0621750;8,437E-4;2,344E-4;12,5;12,5115204;60,800;2,172;0,016;0,000;0,0518625;3,750E-4;0,000;0,2;0,2080231
61,000;2,612;0,031;-0,020;0,0623625;7,500E-4;-4,687E-4;6,9;6,8706512;61,000;2,176;0,020;0,010;0,0519375;4,688E-4;2,344E-4;0,3;0,2621460
61,200;2,617;0,027;-0,020;0,0624750;6,563E-4;-4,687E-4;5,7;5,7260437;61,200;2,180;0,020;-0,010;0,0520500;4,687E-4;-2,344E-4;0,3;0,2916718
61,400;2,623;0,024;-0,020;0,0626250;5,625E-4;-4,687E-4;6,6;6,5591736;61,400;2,183;0,016;8,674E-16;0,0521250;3,750E-4;2,087E-17;0,4;0,3557129
61,600;2,626;0,020;0,000;0,0627000;4,688E-4;-4,337E-17;8,7;8,6978149;61,600;2,187;0,020;0,010;0,0522000;4,688E-4;2,344E-4;0,5;0,4548645
61,800;2,631;0,024;0,000;0,0628125;5,625E-4;0,000;9,5;9,4900665;61,800;2,191;0,020;-0,020;0,0523125;4,688E-4;-4,688E-4;0,5;0,4760284
62,000;2,636;0,020;-0,010;0,0629250;4,688E-4;-2,344E-4;9,6;9,5621185;62,000;2,194;0,012;-0,029;0,0523875;2,813E-4;-7,031E-4;0,4;0,4482574
62,200;2,639;0,020;0,010;0,0630000;4,688E-4;2,344E-4;9,5;9,4658813;62,200;2,196;0,008;0,000;0,0524250;1,875E-4;0,000;0,4;0,4040222
62,400;2,644;0,024;0,020;0,0631125;5,625E-4;4,687E-4;14,9;14,8793182;62,400;2,198;0,012;0,029;0,0524625;2,813E-4;7,031E-4;0,4;0,3531494
62,600;2,648;0,027;0,020;0,0632250;6,562E-4;4,687E-4;30,3;30,2582397;62,600;2,201;0,020;0,029;0,0525375;4,688E-4;7,031E-4;0,3;0,3006134
62,800;2,655;0,031;0,010;0,0633750;7,500E-4;2,344E-4;62,5;62,5033722;62,800;2,205;0,024;0,000;0,0526500;5,625E-4;0,000;0,2;0,2211304
63,000;2,661;0,031;-0,010;0,0635250;7,500E-4;-2,344E-4;85,9;85,8636627;63,000;2,210;0,020;-0,010;0,0527625;4,688E-4;-2,344E-4;0,2;0,1803436
63,200;2,667;0,027;-0,020;0,0636750;6,562E-4;-4,687E-4;99,3;99,3078613;63,200;2,213;0,020;0,010;0,0528375;4,687E-4;2,344E-4;0,2;0,1607819
63,400;2,672;0,024;-0,010;0,0637875;5,625E-4;-2,344E-4;99,8;99,7837830;63,400;2,218;0,024;-0,010;0,0529500;5,625E-4;-2,344E-4;0,2;0,1545563
63,600;2,677;0,024;0,000;0,0639000;5,625E-4;0,000;99,8;99,7839508;63,600;2,223;0,016;-0,020;0,0530625;3,750E-4;-4,688E-4;0,2;0,1524963
63,800;2,681;0,024;0,000;0,0640125;5,625E-4;0,000;80,9;80,8705902;63,800;2,224;0,016;0,010;0,0531000;3,750E-4;2,344E-4;0,2;0,1513519
64,000;2,686;0,024;0,010;0,0641250;5,625E-4;2,344E-4;54,2;54,1593018;64,000;2,229;0,020;0,020;0,0532125;4,688E-4;4,687E-4;0,2;0,1627350
64,200;2,691;0,027;0,020;0,0642375;6,562E-4;4,687E-4;30,0;29,9789429;64,200;2,232;0,024;0,020;0,0532875;5,625E-4;4,687E-4;0,2;0,2087555
64,400;2,697;0,031;2,446E-15;0,0643875;7,500E-4;5,828E-17;12,6;12,5596161;64,400;2,238;0,027;-0,029;0,0534375;6,562E-4;-7,031E-4;0,2;0,2486725
64,600;2,703;0,027;-0,020;0,0645375;6,563E-4;-4,687E-4;8,8;8,8330994;64,600;2,243;0,012;-0,049;0,0535500;2,813E-4;-0,001;0,3;0,2613373
64,800;2,708;0,024;-0,010;0,0646500;5,625E-4;-2,344E-4;9,1;9,1477203;64,800;2,243;0,008;0,010;0,0535500;1,875E-4;2,344E-4;0,3;0,2875671
65,000;2,713;0,024;-2,099E-15;0,0647625;5,625E-4;-5,014E-17;9,9;9,9469910;65,000;2,246;0,016;0,029;0,0536250;3,750E-4;7,031E-4;0,3;0,3152466
65,200;2,717;0,024;0,000;0,0648750;5,625E-4;0,000;9,5;9,5365143;65,200;2,249;0,020;0,010;0,0537000;4,687E-4;2,344E-4;0,4;0,4156799
65,400;2,722;0,024;2,099E-15;0,0649875;5,625E-4;5,014E-17;7,2;7,2123566;65,400;2,254;0,020;1,743E-15;0,0538125;4,687E-4;4,161E-17;0,5;0,5220490
65,600;2,727;0,024;0,010;0,0651000;5,625E-4;2,344E-4;6,4;6,3787079;65,600;2,257;0,020;0,020;0,0538875;4,688E-4;4,688E-4;0,8;0,7619019
65,800;2,732;0,027;0,020;0,0652125;6,563E-4;4,687E-4;10,7;10,6970825;65,800;2,262;0,027;0,029;0,0540000;6,563E-4;7,031E-4;1,0;0,9998779
66,000;2,738;0,031;-2,446E-15;0,0653625;7,500E-4;-5,828E-17;20,1;20,1409760;66,000;2,268;0,031;-2,446E-15;0,0541500;7,500E-4;-5,828E-17;1,1;1,1481476
66,200;2,744;0,027;-0,020;0,0655125;6,562E-4;-4,687E-4;28,2;28,2039642;66,200;2,275;0,027;-0,029;0,0543000;6,562E-4;-7,031E-4;0,9;0,8596497
66,400;2,749;0,024;2,446E-15;0,0656250;5,625E-4;5,828E-17;32,2;32,2126923;66,400;2,279;0,020;-0,039;0,0544125;4,687E-4;-9,375E-4;0,7;0,7218018
66,600;2,754;0,027;0,010;0,0657375;6,563E-4;2,344E-4;31,5;31,4864044;66,600;2,282;0,012;-0,010;0,0544875;2,813E-4;-2,344E-4;0,7;0,6718750
66,800;2,760;0,027;-2,446E-15;0,0658875;6,563E-4;-5,828E-17;23,9;23,8560486;66,800;2,284;0,016;0,029;0,0545250;3,750E-4;7,031E-4;0,4;0,4402313
67,000;2,765;0,027;0,010;0,0660000;6,562E-4;2,344E-4;12,9;12,8821869;67,000;2,289;0,024;0,010;0,0546375;5,625E-4;2,344E-4;0,3;0,2753906
67,200;2,771;0,031;0,010;0,0661500;7,500E-4;2,344E-4;6,1;6,1457977;67,200;2,293;0,020;0,000;0,0547500;4,687E-4;-4,337E-17;0,2;0,2311707
67,400;2,777;0,031;2,793E-15;0,0663000;7,500E-4;6,641E-17;2,6;2,6428528;67,400;2,297;0,024;0,010;0,0548250;5,625E-4;2,344E-4;0,2;0,1916046
67,600;2,783;0,031;2,793E-15;0,0664500;7,500E-4;6,641E-17;1,8;1,8039703;67,600;2,303;0,024;-0,010;0,0549750;5,625E-4;-2,344E-4;0,2;0,1866455
67,800;2,790;0,031;-0,010;0,0666000;7,500E-4;-2,344E-4;1,7;1,6659241;67,800;2,306;0,020;-0,010;0,0550500;4,688E-4;-2,344E-4;0,2;0,1792297
68,000;2,796;0,027;-0,010;0,0667500;6,562E-4;-2,344E-4;1,5;1,4627991;68,000;2,311;0,020;-1,743E-15;0,0551625;4,687E-4;-4,161E-17;0,2;0,1782837
68,200;2,801;0,027;0,010;0,0668625;6,562E-4;2,344E-4;1,2;1,1565552;68,200;2,314;0,020;0,000;0,0552375;4,687E-4;0,000;0,2;0,2050629
68,400;2,807;0,031;2,446E-15;0,0670125;7,500E-4;5,828E-17;1,1;1,0508575;68,400;2,318;0,020;1,743E-15;0,0553500;4,687E-4;4,161E-17;0,2;0,2492981
68,600;2,813;0,027;2,793E-15;0,0671625;6,563E-4;6,641E-17;1,4;1,3542328;68,600;2,322;0,020;0,010;0,0554250;4,688E-4;2,344E-4;0,3;0,3319397
68,800;2,818;0,031;0,010;0,0672750;7,500E-4;2,344E-4;2,4;2,4479218;68,800;2,326;0,024;0,020;0,0555375;5,625E-4;4,687E-4;0,5;0,4570618
69,000;2,826;0,031;-0,010;0,0674625;7,500E-4;-2,344E-4;3,4;3,3834686;69,000;2,331;0,027;-2,099E-15;0,0556500;6,562E-4;-9,351E-17;0,7;0,6893311
69,200;2,831;0,027;-0,010;0,0675750;6,562E-4;-2,344E-4;4,2;4,2157135;69,200;2,337;0,024;-0,020;0,0558000;5,625E-4;-4,687E-4;0,8;0,7579193
69,400;2,837;0,027;2,446E-15;0,0677250;6,562E-4;5,828E-17;4,4;4,4018555;69,400;2,340;0,020;2,099E-15;0,0558750;4,687E-4;9,351E-17;1,3;1,2861633
69,600;2,842;0,027;0,010;0,0678375;6,563E-4;2,344E-4;3,9;3,9098663;69,600;2,345;0,024;0,010;0,0559875;5,625E-4;2,344E-4;1,5;1,5285034
69,800;2,848;0,031;0,010;0,0679875;7,500E-4;2,344E-4;2,7;2,7241211;69,800;2,350;0,024;-0,010;0,0561000;5,625E-4;-2,344E-4;1,8;1,8319702
70,000;2,854;0,031;-0,010;0,0681375;7,500E-4;-2,344E-4;1,5;1,4536896;70,000;2,355;0,020;-2,099E-15;0,0562125;4,687E-4;-9,351E-17;1,8;1,7849579
70,200;2,860;0,027;0,000;0,0682875;6,562E-4;0,000;0,7;0,7319183;70,200;2,358;0,024;0,010;0,0562875;5,625E-4;2,344E-4;1,2;1,1887207
70,400;2,865;0,031;0,020;0,0684000;7,500E-4;4,688E-4;0,6;0,5847931;70,400;2,364;0,024;2,099E-15;0,0564375;5,625E-4;5,014E-17;0,9;0,8804321
70,600;2,873;0,035;-0,010;0,0685875;8,437E-4;-2,344E-4;0,6;0,5605316;70,600;2,367;0,024;0,020;0,0565125;5,625E-4;4,688E-4;0,5;0,5212097
70,800;2,879;0,027;-0,020;0,0687375;6,563E-4;-4,688E-4;0,6;0,5637207;70,800;2,373;0,031;0,020;0,0566625;7,500E-4;4,687E-4;0,4;0,3628387
71,000;2,884;0,027;0,010;0,0688500;6,562E-4;2,344E-4;0,5;0,4845734;71,000;2,380;0,031;-0,010;0,0568125;7,500E-4;-2,344E-4;0,3;0,3002625
71,200;2,890;0,031;0,020;0,0690000;7,500E-4;4,687E-4;0,6;0,6141052;71,200;2,386;0,027;-0,029;0,0569625;6,562E-4;-7,031E-4;0,3;0,2826538
71,400;2,897;0,035;0,020;0,0691500;8,437E-4;4,688E-4;1,3;1,3069000;71,400;2,391;0,020;-0,029;0,0570750;4,687E-4;-7,031E-4;0,3;0,2638245
71,600;2,904;0,039;-0,010;0,0693375;9,375E-4;-2,344E-4;2,0;2,0430756;71,600;2,394;0,016;1,743E-15;0,0571500;3,750E-4;4,161E-17;0,2;0,2472839
71,800;2,912;0,031;-0,029;0,0695250;7,500E-4;-7,031E-4;2,3;2,3303070;71,800;2,397;0,020;0,010;0,0572250;4,688E-4;2,344E-4;0,3;0,2845459
72,000;2,917;0,027;-0,010;0,0696375;6,562E-4;-2,344E-4;2,3;2,2741089;72,000;2,402;0,020;-0,010;0,0573375;4,687E-4;-2,344E-4;0,3;0,3261108
72,200;2,923;0,027;0,010;0,0697875;6,562E-4;2,344E-4;1,9;1,8640900;72,200;2,405;0,016;0,000;0,0574125;3,750E-4;0,000;0,4;0,3747253
72,400;2,928;0,031;0,020;0,0699000;7,500E-4;4,688E-4;1,4;1,4319611;72,400;2,408;0,020;0,020;0,0574875;4,687E-4;4,688E-4;0,4;0,4136658
72,600;2,936;0,035;0,020;0,0700875;8,437E-4;4,688E-4;0,7;0,7017059;72,600;2,413;0,024;0,010;0,0576000;5,625E-4;2,344E-4;0,5;0,5300751
72,800;2,942;0,039;0,010;0,0702375;9,375E-4;2,344E-4;0,4;0,3764801;72,800;2,417;0,024;-2,099E-15;0,0577125;5,625E-4;-5,014E-17;0,7;0,6948700
73,000;2,952;0,039;-0,020;0,0704625;9,375E-4;-4,688E-4;0,4;0,3580933;73,000;2,422;0,024;-2,099E-15;0,0578250;5,625E-4;-5,014E-17;1,1;1,1159363
73,200;2,958;0,031;-0,029;0,0706125;7,500E-4;-7,031E-4;0,4;0,3751984;73,200;2,427;0,024;-0,010;0,0579375;5,625E-4;-2,344E-4;1,6;1,6480103
73,400;2,964;0,027;-0,010;0,0707625;6,562E-4;-2,344E-4;0,4;0,3542023;73,400;2,432;0,020;2,099E-15;0,0580500;4,687E-4;6,776E-18;1,9;1,8952789
73,600;2,969;0,027;0,020;0,0708750;6,563E-4;4,688E-4;0,4;0,3637085;73,600;2,435;0,024;0,029;0,0581250;5,625E-4;7,031E-4;1,9;1,9318085
73,800;2,975;0,035;0,049;0,0710250;8,437E-4;0,001;0,5;0,4987946;73,800;2,441;0,031;0,010;0,0582750;7,500E-4;2,344E-4;1,3;1,2724762
74,000;2,983;0,047;0,029;0,0712125;0,001;7,031E-4;1,2;1,2351532;74,000;2,447;0,027;-0,020;0,0584250;6,562E-4;-4,688E-4;0,9;0,8780670
74,200;2,994;0,047;-0,029;0,0714750;0,001;-7,031E-4;1,8;1,8258972;74,200;2,452;0,024;-0,010;0,0585375;5,625E-4;-2,344E-4;0,6;0,6013336
74,400;3,002;0,035;-0,020;0,0716625;8,437E-4;-4,687E-4;1,9;1,9055939;74,400;2,457;0,024;2,099E-15;0,0586500;5,625E-4;5,014E-17;0,5;0,5421143
74,600;3,008;0,039;0,020;0,0718125;9,375E-4;4,688E-4;1,3;1,2900391;74,600;2,461;0,024;2,099E-15;0,0587625;5,625E-4;5,014E-17;0,5;0,5066528
74,800;3,018;0,043;0,029;0,0720375;0,001;7,031E-4;0,5;0,5466003;74,800;2,466;0,024;-0,010;0,0588750;5,625E-4;-2,344E-4;0,5;0,4776611
75,000;3,025;0,051;0,020;0,0722250;0,001;4,687E-4;0,3;0,2873993;75,000;2,471;0,020;-0,020;0,0589875;4,687E-4;-4,688E-4;0,5;0,4537811
75,200;3,038;0,051;-0,029;0,0725250;0,001;-7,031E-4;0,3;0,2821350;75,200;2,474;0,016;-0,010;0,0590625;3,750E-4;-2,344E-4;0,5;0,4527588
75,400;3,046;0,039;-0,029;0,0727125;9,375E-4;-7,031E-4;0,2;0,2446289;75,400;2,477;0,016;0,020;0,0591375;3,750E-4;4,688E-4;0,5;0,5317841
75,600;3,054;0,039;0,010;0,0729000;9,375E-4;2,344E-4;0,3;0,2551117;75,600;2,480;0,024;0,020;0,0592125;5,625E-4;4,688E-4;0,7;0,7362518
75,800;3,061;0,043;0,020;0,0730875;0,001;4,688E-4;0,5;0,5378876;75,800;2,487;0,024;-0,020;0,0593625;5,625E-4;-4,688E-4;0,8;0,8244171
76,000;3,071;0,047;0,010;0,0733125;0,001;2,344E-4;1,0;1,0091705;76,000;2,490;0,016;-0,010;0,0594375;3,750E-4;-2,344E-4;0,9;0,8763275
76,200;3,080;0,047;0,000;0,0735375;0,001;0,000;1,3;1,2888947;76,200;2,493;0,020;0,020;0,0595125;4,687E-4;4,688E-4;1,2;1,1699677
76,400;3,090;0,047;0,020;0,0737625;0,001;4,687E-4;1,0;1,0039978;76,400;2,498;0,024;0,010;0,0596250;5,625E-4;2,344E-4;1,7;1,7263794
76,600;3,099;0,055;0,039;0,0739875;0,001;9,375E-4;0,3;0,3235016;76,600;2,502;0,024;2,099E-15;0,0597375;5,625E-4;5,014E-17;2,2;2,2105103
76,800;3,112;0,063;0,020;0,0742875;0,002;4,688E-4;0,2;0,2208710;76,800;2,507;0,024;-0,010;0,0598500;5,625E-4;-2,344E-4;3,2;3,1887360
77,000;3,124;0,063;-0,010;0,0745875;0,002;-2,344E-4;0,2;0,2128296;77,000;2,512;0,020;-0,020;0,0599625;4,688E-4;-4,688E-4;3,6;3,6330719
77,200;3,137;0,059;-0,010;0,0748875;0,001;-2,344E-4;0,2;0,2482605;77,200;2,515;0,016;-1,743E-15;0,0600375;3,750E-4;-4,161E-17;3,8;3,8081818
77,400;3,148;0,059;-0,010;0,0751500;0,001;-2,344E-4;0,5;0,5499268;77,400;2,518;0,020;0,010;0,0601125;4,687E-4;2,344E-4;3,6;3,5634003
77,600;3,160;0,055;-0,020;0,0754500;0,001;-4,687E-4;0,7;0,6857300;77,600;2,523;0,020;-0,010;0,0602250;4,687E-4;-2,344E-4;3,0;2,9625702
77,800;3,170;0,051;-0,020;0,0756750;0,001;-4,687E-4;0,4;0,4311981;77,800;2,526;0,016;-0,010;0,0603000;3,750E-4;-2,344E-4;2,1;2,1360016
78,000;3,181;0,047;0,010;0,0759375;0,001;2,344E-4;0,2;0,2397156;78,000;2,529;0,016;-0,010;0,0603750;3,750E-4;-2,344E-4;1,6;1,6343231
78,200;3,189;0,055;0,029;0,0761250;0,001;7,031E-4;0,2;0,1519470;78,200;2,532;0,012;0,010;0,0604500;2,812E-4;2,344E-4;1,3;1,2982178
78,400;3,203;0,059;-0,010;0,0764625;0,001;-2,344E-4;0,2;0,1634979;78,400;2,534;0,020;0,039;0,0604875;4,687E-4;9,375E-4;0,8;0,8152924
78,600;3,212;0,051;-0,020;0,0766875;0,001;-4,687E-4;0,2;0,1688843;78,600;2,540;0,027;4,519E-15;0,0606375;6,562E-4;4,161E-17;0,7;0,7089996
78,800;3,223;0,051;4,545E-15;0,0769500;0,001;1,084E-16;0,3;0,3259430;78,800;2,545;0,020;-0,020;0,0607500;4,688E-4;-4,687E-4;0,6;0,6374664
79,000;3,233;0,051;-4,545E-15;0,0771750;0,001;-1,084E-16;0,8;0,7923126;79,000;2,548;0,020;0,010;0,0608250;4,688E-4;2,344E-4;0,6;0,6405029
79,200;3,244;0,051;0,010;0,0774375;0,001;2,344E-4;1,0;1,0388336;79,200;2,553;0,024;-1,743E-15;0,0609375;5,625E-4;-4,161E-17;0,7;0,6893768
79,400;3,253;0,055;-2,776E-15;0,0776625;0,001;-8,674E-17;0,7;0,6608734;79,400;2,557;0,020;-0,020;0,0610500;4,687E-4;-4,688E-4;0,8;0,7941132
79,600;3,266;0,051;-0,010;0,0779625;0,001;-2,344E-4;0,3;0,2688293;79,600;2,560;0,016;-0,010;0,0611250;3,750E-4;-2,344E-4;1,2;1,1794128
79,800;3,274;0,051;0,020;0,0781500;0,001;4,688E-4;0,1;0,1366882;79,800;2,564;0,016;1,396E-15;0,0612000;3,750E-4;3,320E-17;1,8;1,8176422
80,000;3,286;0,059;-1,769E-15;0,0784500;0,001;-2,168E-17;0,1;0,1301880;80,000;2,567;0,016;-1,396E-15;0,0612750;3,750E-4;-3,320E-17;2,6;2,6067963
80,200;3,297;0,051;-0,029;0,0787125;0,001;-7,031E-4;0,1;0,1223450;80,200;2,570;0,016;-1,396E-15;0,0613500;3,750E-4;-3,320E-17;3,6;3,6130829
80,400;3,307;0,047;0,000;0,0789375;0,001;0,000;0,2;0,1600342;80,400;2,573;0,016;0,010;0,0614250;3,750E-4;2,344E-4;5,3;5,2551422
80,600;3,316;0,051;0,020;0,0791625;0,001;4,688E-4;0,3;0,2848816;80,600;2,576;0,020;0,010;0,0615000;4,687E-4;2,344E-4;7,6;7,6349030
80,800;3,327;0,055;0,010;0,0794250;0,001;2,344E-4;0,4;0,3712921;80,800;2,581;0,020;-0,010;0,0616125;4,688E-4;-2,344E-4;10,7;10,6578064
81,000;3,338;0,055;-0,020;0,0796875;0,001;-4,688E-4;0,3;0,2953949;81,000;2,584;0,016;-1,743E-15;0,0616875;3,750E-4;-4,161E-17;14,1;14,1133881
81,200;3,349;0,047;-0,020;0,0799500;0,001;-4,688E-4;0,2;0,2307587;81,200;2,587;0,020;0,010;0,0617625;4,687E-4;2,344E-4;19,9;19,8627930
81,400;3,357;0,047;0,039;0,0801375;0,001;9,375E-4;0,1;0,1235657;81,400;2,592;0,020;-0,010;0,0618750;4,687E-4;-2,344E-4;24,2;24,1553040
81,600;3,368;0,063;0,010;0,0804000;0,001;2,344E-4;0,1;0,1467285;81,600;2,595;0,016;-0,020;0,0619500;3,750E-4;-4,687E-4;26,2;26,1711121
81,800;3,382;0,051;-0,069;0,0807375;0,001;-0,002;0,1;0,1382446;81,800;2,598;0,012;-0,010;0,0620250;2,813E-4;-2,344E-4;26,9;26,9391479
82,000;3,388;0,035;-0,020;0,0808875;8,437E-4;-4,688E-4;0,2;0,1716461;82,000;2,600;0,012;0,010;0,0620625;2,813E-4;2,344E-4;26,5;26,5370941
82,200;3,396;0,043;0,039;0,0810750;0,001;9,375E-4;0,2;0,2296600;82,200;2,603;0,016;-1,050E-15;0,0621375;3,750E-4;-2,507E-17;24,8;24,8307800
82,400;3,405;0,051;0,039;0,0813000;0,001;9,375E-4;0,4;0,3699799;82,400;2,606;0,012;-0,020;0,0622125;2,812E-4;-4,687E-4;20,9;20,9237671
82,600;3,416;0,059;-0,020;0,0815625;0,001;-4,687E-4;0,3;0,3036804;82,600;2,608;0,008;1,050E-15;0,0622500;1,875E-4;2,507E-17;16,7;16,7011261
82,800;3,429;0,043;-0,039;0,0818625;0,001;-9,375E-4;0,2;0,2144012;82,800;2,609;0,012;0,010;0,0622875;2,813E-4;2,344E-4;13,2;13,2443695
83,000;3,434;0,043;0,029;0,0819750;0,001;7,031E-4;0,1;0,1035767;83,000;2,612;0,012;-0,010;0,0623625;2,813E-4;-2,344E-4;10,5;10,4697418
83,200;3,446;0,055;0,010;0,0822750;0,001;2,344E-4;0,1;0,0928345;83,200;2,614;0,008;-1,050E-15;0,0624000;1,875E-4;-2,507E-17;8,6;8,6155396
83,400;3,456;0,047;-0,029;0,0825000;0,001;-7,031E-4;0,1;0,0977020;83,400;2,615;0,012;0,020;0,0624375;2,812E-4;4,687E-4;6,9;6,9297333
83,600;3,465;0,043;0,010;0,0827250;0,001;2,344E-4;0,1;0,1053009;83,600;2,619;0,016;0,010;0,0625125;3,750E-4;2,344E-4;6,2;6,2078705
83,800;3,473;0,051;0,029;0,0829125;0,001;7,031E-4;0,2;0,1656647;83,800;2,622;0,016;1,396E-15;0,0625875;3,750E-4;7,657E-17;6,2;6,2364197
84,000;3,486;0,055;-1,769E-15;0,0832125;0,001;-2,168E-17;0,4;0,3623962;84,000;2,625;0,016;-0,010;0,0626625;3,750E-4;-2,344E-4;6,3;6,3462677
84,200;3,495;0,051;-0,020;0,0834375;0,001;-4,688E-4;0,6;0,5521698;84,200;2,628;0,012;-0,020;0,0627375;2,812E-4;-4,688E-4;6,4;6,3542633
84,400;3,506;0,047;-0,010;0,0837000;0,001;-2,344E-4;0,5;0,5025482;84,400;2,630;0,008;0,010;0,0627750;1,875E-4;2,344E-4;6,2;6,2204437
84,600;3,514;0,047;0,010;0,0838875;0,001;2,344E-4;0,4;0,3792572;84,600;2,631;0,016;0,029;0,0628125;3,750E-4;7,031E-4;5,8;5,7643585
84,800;3,525;0,051;0,020;0,0841500;0,001;4,688E-4;0,1;0,1480865;84,800;2,636;0,020;4,172E-15;0,0629250;4,688E-4;1,199E-16;5,6;5,5572815
85,000;3,534;0,055;-7,321E-15;0,0843750;0,001;-1,952E-16;0,1;0,1076813;85,000;2,639;0,016;-0,010;0,0630000;3,750E-4;-2,344E-4;5,6;5,6474457
85,200;3,547;0,051;-0,020;0,0846750;0,001;-4,688E-4;0,1;0,0968628;85,200;2,642;0,016;-1,396E-15;0,0630750;3,750E-4;-3,320E-17;6,6;6,6284180
85,400;3,555;0,047;0,010;0,0848625;0,001;2,344E-4;0,1;0,0879059;85,400;2,645;0,016;0,000;0,0631500;3,750E-4;0,000;8,2;8,2458038
85,600;3,566;0,055;0,010;0,0851250;0,001;2,344E-4;0,1;0,1189270;85,600;2,648;0,016;-0,010;0,0632250;3,750E-4;-2,344E-4;10,0;9,9685364
85,800;3,577;0,051;-0,029;0,0853875;0,001;-7,031E-4;0,1;0,1231384;85,800;2,652;0,012;-0,010;0,0633000;2,813E-4;-2,344E-4;13,3;13,2547607
86,000;3,586;0,043;-0,029;0,0856125;0,001;-7,031E-4;0,1;0,1118469;86,000;2,653;0,012;0,010;0,0633375;2,813E-4;2,344E-4;16,1;16,0725098
86,200;3,594;0,039;0,020;0,0858000;9,375E-4;4,687E-4;0,1;0,0966339;86,200;2,656;0,016;0,010;0,0634125;3,750E-4;2,344E-4;20,8;20,7790985
86,400;3,602;0,051;0,039;0,0859875;0,001;9,375E-4;0,1;0,0733337;86,400;2,659;0,016;0,010;0,0634875;3,750E-4;2,344E-4;33,1;33,1224365
86,600;3,614;0,055;-0,010;0,0862875;0,001;-2,344E-4;0,1;0,0764618;86,600;2,663;0,020;0,010;0,0635625;4,688E-4;2,344E-4;52,3;52,2719879
86,800;3,624;0,047;4,892E-15;0,0865125;0,001;1,166E-16;0,1;0,0806885;86,800;2,667;0,020;-0,010;0,0636750;4,688E-4;-2,344E-4;61,7;61,6631012
87,000;3,633;0,055;0,029;0,0867375;0,001;7,031E-4;0,1;0,0914917;87,000;2,670;0,016;-0,010;0,0637500;3,750E-4;-2,344E-4;73,1;73,1264038
